"","nlocs","scheme","ratio","change"
"59",80,"grid",0.526315789473684,"-80%"
"60",80,"random",1.66666666666667,"-80%"
"61",90,"grid",0.789473684210527,"-80%"
"62",90,"random",2.8125,"-80%"
"63",100,"grid",0.789473684210526,"-80%"
"64",100,"random",0.9375,"-80%"
"65",110,"grid",1.08695652173913,"-80%"
"66",110,"random",1.59090909090909,"-80%"
"67",120,"grid",0.8,"-80%"
"68",120,"random",0,"-80%"
"69",130,"grid",1.07142857142857,"-80%"
"70",130,"random",1.875,"-80%"
"71",140,"grid",0.892857142857143,"-80%"
"72",140,"random",0.740740740740741,"-80%"
"73",150,"grid",1.04166666666667,"-80%"
"74",150,"random",0.652173913043478,"-80%"
"75",160,"grid",1.47058823529412,"-80%"
"76",160,"random",1.14285714285714,"-80%"
"77",170,"grid",0.882352941176471,"-80%"
"78",170,"random",0.555555555555556,"-80%"
"79",180,"grid",0.810810810810811,"-80%"
"80",180,"random",1.21621621621622,"-80%"
"81",190,"grid",0.972222222222222,"-80%"
"82",190,"random",1.02564102564103,"-80%"
"83",200,"grid",1.19047619047619,"-80%"
"84",200,"random",1.14583333333333,"-80%"
"85",210,"grid",1.15384615384615,"-80%"
"86",210,"random",0.972222222222222,"-80%"
"87",220,"grid",0.930232558139535,"-80%"
"88",220,"random",1.42857142857143,"-80%"
"89",230,"grid",0.795454545454546,"-80%"
"90",230,"random",1.32352941176471,"-80%"
"91",240,"grid",1.19565217391304,"-80%"
"92",240,"random",1.13207547169811,"-80%"
"93",250,"grid",1.27450980392157,"-80%"
"94",250,"random",1.16666666666667,"-80%"
"95",260,"grid",0.754716981132076,"-80%"
"96",260,"random",0.819672131147541,"-80%"
"97",270,"grid",0.964912280701755,"-80%"
"98",270,"random",0.769230769230769,"-80%"
"99",280,"grid",0.833333333333334,"-80%"
"100",280,"random",0.615384615384615,"-80%"
"101",290,"grid",0.862068965517242,"-80%"
"102",290,"random",1.10169491525424,"-80%"
"103",300,"grid",1.29310344827586,"-80%"
"104",300,"random",0.492957746478873,"-80%"
"105",50,"grid",1.48148148148148,"-70%"
"106",50,"random",0.277777777777778,"-70%"
"107",60,"grid",0.833333333333333,"-70%"
"108",60,"random",1,"-70%"
"109",70,"grid",0.833333333333333,"-70%"
"110",70,"random",1.38888888888889,"-70%"
"111",80,"grid",0.526315789473684,"-70%"
"112",80,"random",1.38888888888889,"-70%"
"113",90,"grid",1.05263157894737,"-70%"
"114",90,"random",1.875,"-70%"
"115",100,"grid",1.2280701754386,"-70%"
"116",100,"random",1.04166666666667,"-70%"
"117",110,"grid",1.01449275362319,"-70%"
"118",110,"random",1.36363636363636,"-70%"
"119",120,"grid",0.8,"-70%"
"120",120,"random",0.208333333333333,"-70%"
"121",130,"grid",0.952380952380952,"-70%"
"122",130,"random",1.94444444444444,"-70%"
"123",140,"grid",1.30952380952381,"-70%"
"124",140,"random",0.617283950617284,"-70%"
"125",150,"grid",0.972222222222222,"-70%"
"126",150,"random",0.579710144927536,"-70%"
"127",160,"grid",1.27450980392157,"-70%"
"128",160,"random",1.04761904761905,"-70%"
"129",170,"grid",1.37254901960784,"-70%"
"130",170,"random",0.493827160493827,"-70%"
"131",180,"grid",1.08108108108108,"-70%"
"132",180,"random",1.26126126126126,"-70%"
"133",190,"grid",1.2962962962963,"-70%"
"134",190,"random",1.02564102564103,"-70%"
"135",200,"grid",1.34920634920635,"-70%"
"136",200,"random",0.972222222222222,"-70%"
"137",210,"grid",1.36752136752137,"-70%"
"138",210,"random",0.740740740740741,"-70%"
"139",220,"grid",0.930232558139535,"-70%"
"140",220,"random",1.19047619047619,"-70%"
"141",230,"grid",1.06060606060606,"-70%"
"142",230,"random",0.980392156862745,"-70%"
"143",240,"grid",1.23188405797101,"-70%"
"144",240,"random",1.32075471698113,"-70%"
"145",250,"grid",1.24183006535948,"-70%"
"146",250,"random",1.16666666666667,"-70%"
"147",260,"grid",0.691823899371069,"-70%"
"148",260,"random",0.765027322404372,"-70%"
"149",270,"grid",0.701754385964912,"-70%"
"150",270,"random",0.769230769230769,"-70%"
"151",280,"grid",0.777777777777778,"-70%"
"152",280,"random",0.871794871794872,"-70%"
"153",290,"grid",0.862068965517241,"-70%"
"154",290,"random",1.07344632768362,"-70%"
"155",300,"grid",0.919540229885057,"-70%"
"156",300,"random",0.704225352112676,"-70%"
"157",50,"grid",1.11111111111111,"-60%"
"158",50,"random",1.04166666666667,"-60%"
"159",60,"grid",0.625,"-60%"
"160",60,"random",0.75,"-60%"
"161",70,"grid",0.625,"-60%"
"162",70,"random",1.25,"-60%"
"163",80,"grid",0.657894736842105,"-60%"
"164",80,"random",1.14583333333333,"-60%"
"165",90,"grid",1.05263157894737,"-60%"
"166",90,"random",1.40625,"-60%"
"167",100,"grid",0.921052631578947,"-60%"
"168",100,"random",0.9375,"-60%"
"169",110,"grid",0.760869565217391,"-60%"
"170",110,"random",1.13636363636364,"-60%"
"171",120,"grid",0.8,"-60%"
"172",120,"random",0.46875,"-60%"
"173",130,"grid",1.07142857142857,"-60%"
"174",130,"random",1.45833333333333,"-60%"
"175",140,"grid",0.982142857142857,"-60%"
"176",140,"random",0.740740740740741,"-60%"
"177",150,"grid",1.04166666666667,"-60%"
"178",150,"random",0.869565217391304,"-60%"
"179",160,"grid",1.02941176470588,"-60%"
"180",160,"random",0.928571428571428,"-60%"
"181",170,"grid",1.17647058823529,"-60%"
"182",170,"random",0.833333333333333,"-60%"
"183",180,"grid",0.810810810810811,"-60%"
"184",180,"random",0.945945945945946,"-60%"
"185",190,"grid",1.25,"-60%"
"186",190,"random",0.961538461538461,"-60%"
"187",200,"grid",1.19047619047619,"-60%"
"188",200,"random",0.833333333333333,"-60%"
"189",210,"grid",1.15384615384615,"-60%"
"190",210,"random",0.763888888888889,"-60%"
"191",220,"grid",0.988372093023256,"-60%"
"192",220,"random",1.30952380952381,"-60%"
"193",230,"grid",1.07954545454545,"-60%"
"194",230,"random",0.955882352941176,"-60%"
"195",240,"grid",1.19565217391304,"-60%"
"196",240,"random",1.22641509433962,"-60%"
"197",250,"grid",1.12745098039216,"-60%"
"198",250,"random",1,"-60%"
"199",260,"grid",0.849056603773585,"-60%"
"200",260,"random",0.860655737704918,"-60%"
"201",270,"grid",0.833333333333333,"-60%"
"202",270,"random",0.961538461538461,"-60%"
"203",280,"grid",0.875,"-60%"
"204",280,"random",1,"-60%"
"205",290,"grid",0.948275862068966,"-60%"
"206",290,"random",1.05932203389831,"-60%"
"207",300,"grid",1.07758620689655,"-60%"
"208",300,"random",0.845070422535211,"-60%"
"209",50,"grid",1.11111111111111,"-50%"
"210",50,"random",1,"-50%"
"211",60,"grid",0.75,"-50%"
"212",60,"random",0.6,"-50%"
"213",70,"grid",0.5,"-50%"
"214",70,"random",1,"-50%"
"215",80,"grid",0.736842105263158,"-50%"
"216",80,"random",1.16666666666667,"-50%"
"217",90,"grid",1.05263157894737,"-50%"
"218",90,"random",1.25,"-50%"
"219",100,"grid",0.736842105263158,"-50%"
"220",100,"random",0.875,"-50%"
"221",110,"grid",0.782608695652174,"-50%"
"222",110,"random",0.909090909090909,"-50%"
"223",120,"grid",0.96,"-50%"
"224",120,"random",0.5,"-50%"
"225",130,"grid",1,"-50%"
"226",130,"random",1.5,"-50%"
"227",140,"grid",1,"-50%"
"228",140,"random",0.962962962962963,"-50%"
"229",150,"grid",1.25,"-50%"
"230",150,"random",0.956521739130435,"-50%"
"231",160,"grid",1.05882352941176,"-50%"
"232",160,"random",1.08571428571429,"-50%"
"233",170,"grid",1.17647058823529,"-50%"
"234",170,"random",0.962962962962963,"-50%"
"235",180,"grid",0.918918918918919,"-50%"
"236",180,"random",0.972972972972973,"-50%"
"237",190,"grid",1.33333333333333,"-50%"
"238",190,"random",0.82051282051282,"-50%"
"239",200,"grid",1.0952380952381,"-50%"
"240",200,"random",0.916666666666667,"-50%"
"241",210,"grid",1.02564102564103,"-50%"
"242",210,"random",0.833333333333333,"-50%"
"243",220,"grid",0.976744186046512,"-50%"
"244",220,"random",1.28571428571429,"-50%"
"245",230,"grid",1.09090909090909,"-50%"
"246",230,"random",1.05882352941176,"-50%"
"247",240,"grid",1.17391304347826,"-50%"
"248",240,"random",1.05660377358491,"-50%"
"249",250,"grid",1.05882352941176,"-50%"
"250",250,"random",0.9,"-50%"
"251",260,"grid",0.981132075471698,"-50%"
"252",260,"random",0.885245901639344,"-50%"
"253",270,"grid",0.807017543859649,"-50%"
"254",270,"random",1,"-50%"
"255",280,"grid",1,"-50%"
"256",280,"random",0.953846153846154,"-50%"
"257",290,"grid",0.896551724137931,"-50%"
"258",290,"random",1.08474576271186,"-50%"
"259",300,"grid",1.13793103448276,"-50%"
"260",300,"random",0.873239436619718,"-50%"
"261",50,"grid",1.11111111111111,"-40%"
"262",50,"random",0.972222222222222,"-40%"
"263",60,"grid",0.729166666666667,"-40%"
"264",60,"random",0.666666666666667,"-40%"
"265",70,"grid",0.625,"-40%"
"266",70,"random",1.11111111111111,"-40%"
"267",80,"grid",0.87719298245614,"-40%"
"268",80,"random",1.04166666666667,"-40%"
"269",90,"grid",1.05263157894737,"-40%"
"270",90,"random",1.25,"-40%"
"271",100,"grid",0.789473684210526,"-40%"
"272",100,"random",0.9375,"-40%"
"273",110,"grid",0.942028985507246,"-40%"
"274",110,"random",0.909090909090909,"-40%"
"275",120,"grid",0.933333333333333,"-40%"
"276",120,"random",0.625,"-40%"
"277",130,"grid",0.952380952380952,"-40%"
"278",130,"random",1.31944444444444,"-40%"
"279",140,"grid",0.833333333333333,"-40%"
"280",140,"random",0.987654320987654,"-40%"
"281",150,"grid",1.11111111111111,"-40%"
"282",150,"random",0.869565217391305,"-40%"
"283",160,"grid",1.02941176470588,"-40%"
"284",160,"random",1.0952380952381,"-40%"
"285",170,"grid",1.07843137254902,"-40%"
"286",170,"random",0.925925925925926,"-40%"
"287",180,"grid",1.08108108108108,"-40%"
"288",180,"random",0.855855855855856,"-40%"
"289",190,"grid",1.2037037037037,"-40%"
"290",190,"random",0.811965811965812,"-40%"
"291",200,"grid",1.11111111111111,"-40%"
"292",200,"random",0.902777777777778,"-40%"
"293",210,"grid",0.94017094017094,"-40%"
"294",210,"random",0.972222222222222,"-40%"
"295",220,"grid",1.04651162790698,"-40%"
"296",220,"random",1.23015873015873,"-40%"
"297",230,"grid",1.02272727272727,"-40%"
"298",230,"random",0.882352941176471,"-40%"
"299",240,"grid",1.26811594202899,"-40%"
"300",240,"random",0.943396226415094,"-40%"
"301",250,"grid",0.947712418300654,"-40%"
"302",250,"random",0.916666666666667,"-40%"
"303",260,"grid",1.0062893081761,"-40%"
"304",260,"random",0.956284153005465,"-40%"
"305",270,"grid",0.964912280701754,"-40%"
"306",270,"random",0.993589743589744,"-40%"
"307",280,"grid",1.05555555555556,"-40%"
"308",280,"random",1,"-40%"
"309",290,"grid",0.948275862068966,"-40%"
"310",290,"random",1.01694915254237,"-40%"
"311",300,"grid",1.12068965517241,"-40%"
"312",300,"random",0.915492957746479,"-40%"
"313",50,"grid",1.11111111111111,"-30%"
"314",50,"random",0.952380952380952,"-30%"
"315",60,"grid",0.803571428571428,"-30%"
"316",60,"random",1,"-30%"
"317",70,"grid",0.714285714285714,"-30%"
"318",70,"random",1.19047619047619,"-30%"
"319",80,"grid",0.827067669172932,"-30%"
"320",80,"random",1.01190476190476,"-30%"
"321",90,"grid",1.12781954887218,"-30%"
"322",90,"random",1.07142857142857,"-30%"
"323",100,"grid",0.676691729323308,"-30%"
"324",100,"random",0.892857142857143,"-30%"
"325",110,"grid",0.93167701863354,"-30%"
"326",110,"random",0.974025974025974,"-30%"
"327",120,"grid",0.857142857142857,"-30%"
"328",120,"random",0.803571428571428,"-30%"
"329",130,"grid",1.07142857142857,"-30%"
"330",130,"random",1.30952380952381,"-30%"
"331",140,"grid",1.07142857142857,"-30%"
"332",140,"random",1.00529100529101,"-30%"
"333",150,"grid",1.30952380952381,"-30%"
"334",150,"random",0.807453416149068,"-30%"
"335",160,"grid",1.00840336134454,"-30%"
"336",160,"random",1.10204081632653,"-30%"
"337",170,"grid",1.00840336134454,"-30%"
"338",170,"random",0.952380952380952,"-30%"
"339",180,"grid",1.08108108108108,"-30%"
"340",180,"random",0.888030888030888,"-30%"
"341",190,"grid",1.23015873015873,"-30%"
"342",190,"random",0.879120879120879,"-30%"
"343",200,"grid",1.05442176870748,"-30%"
"344",200,"random",0.982142857142857,"-30%"
"345",210,"grid",1.02564102564103,"-30%"
"346",210,"random",0.873015873015873,"-30%"
"347",220,"grid",1.06312292358804,"-30%"
"348",220,"random",1.08843537414966,"-30%"
"349",230,"grid",1.03896103896104,"-30%"
"350",230,"random",0.92436974789916,"-30%"
"351",240,"grid",1.14906832298137,"-30%"
"352",240,"random",1.02425876010782,"-30%"
"353",250,"grid",1.03641456582633,"-30%"
"354",250,"random",0.976190476190476,"-30%"
"355",260,"grid",1.02425876010782,"-30%"
"356",260,"random",0.889929742388759,"-30%"
"357",270,"grid",0.927318295739348,"-30%"
"358",270,"random",0.934065934065934,"-30%"
"359",280,"grid",1.04761904761905,"-30%"
"360",280,"random",1.05494505494505,"-30%"
"361",290,"grid",0.886699507389162,"-30%"
"362",290,"random",0.944309927360775,"-30%"
"363",300,"grid",1.05911330049261,"-30%"
"364",300,"random",0.925553319919517,"-30%"
"365",50,"grid",1.11111111111111,"-20%"
"366",50,"random",0.9375,"-20%"
"367",60,"grid",0.78125,"-20%"
"368",60,"random",1,"-20%"
"369",70,"grid",0.859375,"-20%"
"370",70,"random",1.04166666666667,"-20%"
"371",80,"grid",1.11842105263158,"-20%"
"372",80,"random",1.04166666666667,"-20%"
"373",90,"grid",1.11842105263158,"-20%"
"374",90,"random",1.015625,"-20%"
"375",100,"grid",0.723684210526316,"-20%"
"376",100,"random",0.859375,"-20%"
"377",110,"grid",0.978260869565217,"-20%"
"378",110,"random",1.02272727272727,"-20%"
"379",120,"grid",0.9,"-20%"
"380",120,"random",0.78125,"-20%"
"381",130,"grid",0.9375,"-20%"
"382",130,"random",1.14583333333333,"-20%"
"383",140,"grid",1.02678571428571,"-20%"
"384",140,"random",0.972222222222222,"-20%"
"385",150,"grid",1.19791666666667,"-20%"
"386",150,"random",0.815217391304348,"-20%"
"387",160,"grid",1.02941176470588,"-20%"
"388",160,"random",1.07142857142857,"-20%"
"389",170,"grid",0.992647058823529,"-20%"
"390",170,"random",0.972222222222222,"-20%"
"391",180,"grid",1.01351351351351,"-20%"
"392",180,"random",0.97972972972973,"-20%"
"393",190,"grid",1.07638888888889,"-20%"
"394",190,"random",1.02564102564103,"-20%"
"395",200,"grid",1.07142857142857,"-20%"
"396",200,"random",1.04166666666667,"-20%"
"397",210,"grid",1.02564102564103,"-20%"
"398",210,"random",0.868055555555555,"-20%"
"399",220,"grid",1.04651162790698,"-20%"
"400",220,"random",0.982142857142857,"-20%"
"401",230,"grid",1.10795454545455,"-20%"
"402",230,"random",0.919117647058823,"-20%"
"403",240,"grid",1.05978260869565,"-20%"
"404",240,"random",0.990566037735849,"-20%"
"405",250,"grid",1.02941176470588,"-20%"
"406",250,"random",0.958333333333333,"-20%"
"407",260,"grid",0.943396226415094,"-20%"
"408",260,"random",1.02459016393443,"-20%"
"409",270,"grid",0.964912280701754,"-20%"
"410",270,"random",1.03365384615385,"-20%"
"411",280,"grid",1.04166666666667,"-20%"
"412",280,"random",1.07692307692308,"-20%"
"413",290,"grid",0.948275862068966,"-20%"
"414",290,"random",0.911016949152542,"-20%"
"415",300,"grid",1.07758620689655,"-20%"
"416",300,"random",0.968309859154929,"-20%"
"417",50,"grid",1.11111111111111,"-10%"
"418",50,"random",0.925925925925926,"-10%"
"419",60,"grid",0.972222222222222,"-10%"
"420",60,"random",1.11111111111111,"-10%"
"421",70,"grid",0.902777777777778,"-10%"
"422",70,"random",1.01851851851852,"-10%"
"423",80,"grid",1.05263157894737,"-10%"
"424",80,"random",1.11111111111111,"-10%"
"425",90,"grid",1.11111111111111,"-10%"
"426",90,"random",0.902777777777778,"-10%"
"427",100,"grid",0.935672514619883,"-10%"
"428",100,"random",0.902777777777778,"-10%"
"429",110,"grid",0.966183574879227,"-10%"
"430",110,"random",0.959595959595959,"-10%"
"431",120,"grid",0.888888888888889,"-10%"
"432",120,"random",0.972222222222222,"-10%"
"433",130,"grid",0.873015873015873,"-10%"
"434",130,"random",1.06481481481481,"-10%"
"435",140,"grid",0.992063492063492,"-10%"
"436",140,"random",1.02880658436214,"-10%"
"437",150,"grid",1.06481481481481,"-10%"
"438",150,"random",0.869565217391304,"-10%"
"439",160,"grid",1.04575163398693,"-10%"
"440",160,"random",1.04761904761905,"-10%"
"441",170,"grid",0.947712418300654,"-10%"
"442",170,"random",0.946502057613169,"-10%"
"443",180,"grid",1.02102102102102,"-10%"
"444",180,"random",1.02102102102102,"-10%"
"445",190,"grid",1.04938271604938,"-10%"
"446",190,"random",0.997150997150997,"-10%"
"447",200,"grid",1.05820105820106,"-10%"
"448",200,"random",1.01851851851852,"-10%"
"449",210,"grid",0.997150997150997,"-10%"
"450",210,"random",0.95679012345679,"-10%"
"451",220,"grid",1.03359173126615,"-10%"
"452",220,"random",0.952380952380952,"-10%"
"453",230,"grid",1.06060606060606,"-10%"
"454",230,"random",1.01307189542484,"-10%"
"455",240,"grid",1.03864734299517,"-10%"
"456",240,"random",0.964360587002096,"-10%"
"457",250,"grid",1.00217864923747,"-10%"
"458",250,"random",1.01851851851852,"-10%"
"459",260,"grid",1.0062893081761,"-10%"
"460",260,"random",0.965391621129326,"-10%"
"461",270,"grid",0.994152046783626,"-10%"
"462",270,"random",1.0042735042735,"-10%"
"463",280,"grid",0.962962962962963,"-10%"
"464",280,"random",1.04273504273504,"-10%"
"465",290,"grid",0.996168582375479,"-10%"
"466",290,"random",0.941619585687382,"-10%"
"467",300,"grid",0.996168582375479,"-10%"
"468",300,"random",1.03286384976526,"-10%"
"469",50,"grid",1,"0%"
"470",50,"random",1,"0%"
"471",60,"grid",1,"0%"
"472",60,"random",1,"0%"
"473",70,"grid",1,"0%"
"474",70,"random",1,"0%"
"475",80,"grid",1,"0%"
"476",80,"random",1,"0%"
"477",90,"grid",1,"0%"
"478",90,"random",1,"0%"
"479",100,"grid",1,"0%"
"480",100,"random",1,"0%"
"481",110,"grid",1,"0%"
"482",110,"random",1,"0%"
"483",120,"grid",1,"0%"
"484",120,"random",1,"0%"
"485",130,"grid",1,"0%"
"486",130,"random",1,"0%"
"487",140,"grid",1,"0%"
"488",140,"random",1,"0%"
"489",150,"grid",1,"0%"
"490",150,"random",1,"0%"
"491",160,"grid",1,"0%"
"492",160,"random",1,"0%"
"493",170,"grid",1,"0%"
"494",170,"random",1,"0%"
"495",180,"grid",1,"0%"
"496",180,"random",1,"0%"
"497",190,"grid",1,"0%"
"498",190,"random",1,"0%"
"499",200,"grid",1,"0%"
"500",200,"random",1,"0%"
"501",210,"grid",1,"0%"
"502",210,"random",1,"0%"
"503",220,"grid",1,"0%"
"504",220,"random",1,"0%"
"505",230,"grid",1,"0%"
"506",230,"random",1,"0%"
"507",240,"grid",1,"0%"
"508",240,"random",1,"0%"
"509",250,"grid",1,"0%"
"510",250,"random",1,"0%"
"511",260,"grid",1,"0%"
"512",260,"random",1,"0%"
"513",270,"grid",1,"0%"
"514",270,"random",1,"0%"
"515",280,"grid",1,"0%"
"516",280,"random",1,"0%"
"517",290,"grid",1,"0%"
"518",290,"random",1,"0%"
"519",300,"grid",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",0.909090909090909,"10%"
"522",50,"random",0.909090909090909,"10%"
"523",60,"grid",0.965909090909091,"10%"
"524",60,"random",1.09090909090909,"10%"
"525",70,"grid",0.909090909090909,"10%"
"526",70,"random",1.13636363636364,"10%"
"527",80,"grid",0.909090909090909,"10%"
"528",80,"random",0.909090909090909,"10%"
"529",90,"grid",0.909090909090909,"10%"
"530",90,"random",1.02272727272727,"10%"
"531",100,"grid",0.956937799043062,"10%"
"532",100,"random",0.909090909090909,"10%"
"533",110,"grid",1.02766798418972,"10%"
"534",110,"random",0.991735537190082,"10%"
"535",120,"grid",0.945454545454545,"10%"
"536",120,"random",0.965909090909091,"10%"
"537",130,"grid",1.07142857142857,"10%"
"538",130,"random",1.02272727272727,"10%"
"539",140,"grid",1.07142857142857,"10%"
"540",140,"random",1.01010101010101,"10%"
"541",150,"grid",1.06060606060606,"10%"
"542",150,"random",0.948616600790514,"10%"
"543",160,"grid",0.989304812834224,"10%"
"544",160,"random",0.961038961038961,"10%"
"545",170,"grid",0.989304812834225,"10%"
"546",170,"random",0.942760942760943,"10%"
"547",180,"grid",0.958230958230958,"10%"
"548",180,"random",0.982800982800983,"10%"
"549",190,"grid",0.984848484848485,"10%"
"550",190,"random",0.979020979020979,"10%"
"551",200,"grid",0.974025974025974,"10%"
"552",200,"random",1.02272727272727,"10%"
"553",210,"grid",0.979020979020979,"10%"
"554",210,"random",1.08585858585859,"10%"
"555",220,"grid",1.05708245243129,"10%"
"556",220,"random",0.952380952380952,"10%"
"557",230,"grid",0.991735537190083,"10%"
"558",230,"random",1.12299465240642,"10%"
"559",240,"grid",0.948616600790514,"10%"
"560",240,"random",0.943396226415094,"10%"
"561",250,"grid",1.03386809269162,"10%"
"562",250,"random",1.01515151515152,"10%"
"563",260,"grid",1.01200686106346,"10%"
"564",260,"random",0.938897168405365,"10%"
"565",270,"grid",0.956937799043062,"10%"
"566",270,"random",1.01398601398601,"10%"
"567",280,"grid",0.984848484848485,"10%"
"568",280,"random",0.965034965034965,"10%"
"569",290,"grid",1.00313479623824,"10%"
"570",290,"random",1.00154083204931,"10%"
"571",300,"grid",1.00313479623824,"10%"
"572",300,"random",0.947503201024328,"10%"
"573",50,"grid",0.925925925925926,"20%"
"574",50,"random",0.902777777777778,"20%"
"575",60,"grid",0.9375,"20%"
"576",60,"random",1.16666666666667,"20%"
"577",70,"grid",0.9375,"20%"
"578",70,"random",1.11111111111111,"20%"
"579",80,"grid",0.87719298245614,"20%"
"580",80,"random",0.868055555555555,"20%"
"581",90,"grid",0.921052631578947,"20%"
"582",90,"random",1.09375,"20%"
"583",100,"grid",1.00877192982456,"20%"
"584",100,"random",0.833333333333333,"20%"
"585",110,"grid",1.01449275362319,"20%"
"586",110,"random",1.17424242424242,"20%"
"587",120,"grid",0.933333333333333,"20%"
"588",120,"random",1.04166666666667,"20%"
"589",130,"grid",1.04166666666667,"20%"
"590",130,"random",1.00694444444444,"20%"
"591",140,"grid",1.07142857142857,"20%"
"592",140,"random",1.08024691358025,"20%"
"593",150,"grid",1.00694444444444,"20%"
"594",150,"random",0.942028985507246,"20%"
"595",160,"grid",0.955882352941176,"20%"
"596",160,"random",0.928571428571428,"20%"
"597",170,"grid",0.955882352941176,"20%"
"598",170,"random",0.987654320987654,"20%"
"599",180,"grid",1.05855855855856,"20%"
"600",180,"random",0.990990990990991,"20%"
"601",190,"grid",0.925925925925926,"20%"
"602",190,"random",1.04700854700855,"20%"
"603",200,"grid",0.932539682539682,"20%"
"604",200,"random",0.972222222222222,"20%"
"605",210,"grid",1.02564102564103,"20%"
"606",210,"random",1.04166666666667,"20%"
"607",220,"grid",1.06589147286822,"20%"
"608",220,"random",0.892857142857143,"20%"
"609",230,"grid",0.984848484848485,"20%"
"610",230,"random",1.12745098039216,"20%"
"611",240,"grid",0.923913043478261,"20%"
"612",240,"random",0.89622641509434,"20%"
"613",250,"grid",1.02941176470588,"20%"
"614",250,"random",1.04166666666667,"20%"
"615",260,"grid",1.0062893081761,"20%"
"616",260,"random",0.887978142076503,"20%"
"617",270,"grid",0.964912280701754,"20%"
"618",270,"random",1.07371794871795,"20%"
"619",280,"grid",0.944444444444444,"20%"
"620",280,"random",0.923076923076923,"20%"
"621",290,"grid",1.00574712643678,"20%"
"622",290,"random",1.01694915254237,"20%"
"623",300,"grid",0.977011494252873,"20%"
"624",300,"random",0.985915492957746,"20%"
"625",50,"grid",1.02564102564103,"30%"
"626",50,"random",0.833333333333333,"30%"
"627",60,"grid",0.913461538461538,"30%"
"628",60,"random",1.38461538461538,"30%"
"629",70,"grid",0.961538461538461,"30%"
"630",70,"random",1.08974358974359,"30%"
"631",80,"grid",0.850202429149797,"30%"
"632",80,"random",0.865384615384615,"30%"
"633",90,"grid",0.97165991902834,"30%"
"634",90,"random",1.10576923076923,"30%"
"635",100,"grid",0.97165991902834,"30%"
"636",100,"random",0.865384615384615,"30%"
"637",110,"grid",0.936454849498328,"30%"
"638",110,"random",1.11888111888112,"30%"
"639",120,"grid",0.923076923076923,"30%"
"640",120,"random",0.961538461538461,"30%"
"641",130,"grid",1.01648351648352,"30%"
"642",130,"random",0.961538461538461,"30%"
"643",140,"grid",1.07142857142857,"30%"
"644",140,"random",0.997150997150997,"30%"
"645",150,"grid",1.05769230769231,"30%"
"646",150,"random",1.00334448160535,"30%"
"647",160,"grid",0.950226244343891,"30%"
"648",160,"random",0.923076923076923,"30%"
"649",170,"grid",0.972850678733032,"30%"
"650",170,"random",1.05413105413105,"30%"
"651",180,"grid",1.03950103950104,"30%"
"652",180,"random",0.977130977130977,"30%"
"653",190,"grid",0.961538461538461,"30%"
"654",190,"random",1.02564102564103,"30%"
"655",200,"grid",0.970695970695971,"30%"
