"","nlocs","scheme","ratio","change"
"126",150,"random",0.610328638497653,"-70%"
"127",160,"grid",1.08225108225108,"-70%"
"128",160,"random",1.28888888888889,"-70%"
"129",170,"grid",1.01960784313725,"-70%"
"130",170,"random",0.822510822510823,"-70%"
"131",180,"grid",1.14942528735632,"-70%"
"132",180,"random",0.947368421052631,"-70%"
"133",190,"grid",1.23015873015873,"-70%"
"134",190,"random",0.888888888888889,"-70%"
"135",200,"grid",1.04575163398693,"-70%"
"136",200,"random",1.13149847094801,"-70%"
"137",210,"grid",0.980392156862745,"-70%"
"138",210,"random",0.685358255451713,"-70%"
"139",220,"grid",1.05105105105105,"-70%"
"140",220,"random",1.14583333333333,"-70%"
"141",230,"grid",1.04347826086957,"-70%"
"142",230,"random",0.678466076696165,"-70%"
"143",240,"grid",1.03825136612022,"-70%"
"144",240,"random",1.01333333333333,"-70%"
"145",250,"grid",0.989583333333333,"-70%"
"146",250,"random",0.99290780141844,"-70%"
"147",260,"grid",1.015625,"-70%"
"148",260,"random",1.16279069767442,"-70%"
"149",270,"grid",0.952380952380952,"-70%"
"150",270,"random",0.890410958904109,"-70%"
"151",280,"grid",1.04166666666667,"-70%"
"152",280,"random",1.2280701754386,"-70%"
"153",290,"grid",0.87248322147651,"-70%"
"154",290,"random",0.968468468468468,"-70%"
"155",300,"grid",0.997876857749469,"-70%"
"156",300,"random",0.995934959349593,"-70%"
"157",50,"grid",1.02272727272727,"-60%"
"158",50,"random",1.2,"-60%"
"159",60,"grid",1.25,"-60%"
"160",60,"random",0.892857142857143,"-60%"
"161",70,"grid",1,"-60%"
"162",70,"random",0.882352941176471,"-60%"
"163",80,"grid",1.1046511627907,"-60%"
"164",80,"random",1.42857142857143,"-60%"
"165",90,"grid",1.03260869565217,"-60%"
"166",90,"random",0.930232558139535,"-60%"
"167",100,"grid",0.89622641509434,"-60%"
"168",100,"random",0.909090909090909,"-60%"
"169",110,"grid",1.04545454545455,"-60%"
"170",110,"random",0.859375,"-60%"
"171",120,"grid",1.02459016393443,"-60%"
"172",120,"random",0.769230769230769,"-60%"
"173",130,"grid",1.11111111111111,"-60%"
"174",130,"random",1.05263157894737,"-60%"
"175",140,"grid",1,"-60%"
"176",140,"random",0.9,"-60%"
"177",150,"grid",0.8,"-60%"
"178",150,"random",0.809859154929577,"-60%"
"179",160,"grid",1.1038961038961,"-60%"
"180",160,"random",1.16666666666667,"-60%"
"181",170,"grid",1,"-60%"
"182",170,"random",0.876623376623377,"-60%"
"183",180,"grid",1.0632183908046,"-60%"
"184",180,"random",0.973684210526316,"-60%"
"185",190,"grid",1.07142857142857,"-60%"
"186",190,"random",0.928571428571428,"-60%"
"187",200,"grid",1.02941176470588,"-60%"
"188",200,"random",1.10091743119266,"-60%"
"189",210,"grid",0.955882352941176,"-60%"
"190",210,"random",0.841121495327103,"-60%"
"191",220,"grid",0.968468468468469,"-60%"
"192",220,"random",1.09375,"-60%"
"193",230,"grid",0.956521739130435,"-60%"
"194",230,"random",0.752212389380531,"-60%"
"195",240,"grid",0.942622950819672,"-60%"
"196",240,"random",1.06,"-60%"
"197",250,"grid",0.99609375,"-60%"
"198",250,"random",1.06382978723404,"-60%"
"199",260,"grid",1.03515625,"-60%"
"200",260,"random",1.18217054263566,"-60%"
"201",270,"grid",1.01785714285714,"-60%"
"202",270,"random",0.890410958904109,"-60%"
"203",280,"grid",1.04166666666667,"-60%"
"204",280,"random",1.2218045112782,"-60%"
"205",290,"grid",0.973154362416107,"-60%"
"206",290,"random",0.996621621621621,"-60%"
"207",300,"grid",0.923566878980892,"-60%"
"208",300,"random",1.08231707317073,"-60%"
"209",50,"grid",1,"-50%"
"210",50,"random",1.04,"-50%"
"211",60,"grid",1.1875,"-50%"
"212",60,"random",1,"-50%"
"213",70,"grid",0.9,"-50%"
"214",70,"random",1,"-50%"
"215",80,"grid",0.930232558139535,"-50%"
"216",80,"random",1.19047619047619,"-50%"
"217",90,"grid",1,"-50%"
"218",90,"random",1.02325581395349,"-50%"
"219",100,"grid",0.867924528301887,"-50%"
"220",100,"random",0.727272727272727,"-50%"
"221",110,"grid",1.01818181818182,"-50%"
"222",110,"random",0.96875,"-50%"
"223",120,"grid",0.918032786885246,"-50%"
"224",120,"random",0.769230769230769,"-50%"
"225",130,"grid",1.11111111111111,"-50%"
"226",130,"random",1.01754385964912,"-50%"
"227",140,"grid",1.05714285714286,"-50%"
"228",140,"random",0.933333333333333,"-50%"
"229",150,"grid",0.826666666666667,"-50%"
"230",150,"random",0.788732394366197,"-50%"
"231",160,"grid",1.06493506493506,"-50%"
"232",160,"random",1.12,"-50%"
"233",170,"grid",0.988235294117647,"-50%"
"234",170,"random",0.831168831168831,"-50%"
"235",180,"grid",1.1264367816092,"-50%"
"236",180,"random",0.947368421052632,"-50%"
"237",190,"grid",0.976190476190476,"-50%"
"238",190,"random",0.952380952380952,"-50%"
"239",200,"grid",0.980392156862745,"-50%"
"240",200,"random",1.06422018348624,"-50%"
"241",210,"grid",0.980392156862745,"-50%"
"242",210,"random",0.841121495327103,"-50%"
"243",220,"grid",0.990990990990991,"-50%"
"244",220,"random",0.979166666666667,"-50%"
"245",230,"grid",0.939130434782609,"-50%"
"246",230,"random",0.849557522123894,"-50%"
"247",240,"grid",0.852459016393443,"-50%"
"248",240,"random",0.944,"-50%"
"249",250,"grid",1.03125,"-50%"
"250",250,"random",1.14893617021277,"-50%"
"251",260,"grid",1.078125,"-50%"
"252",260,"random",1.06976744186047,"-50%"
"253",270,"grid",0.985714285714286,"-50%"
"254",270,"random",0.931506849315068,"-50%"
"255",280,"grid",0.972222222222222,"-50%"
"256",280,"random",1.09774436090226,"-50%"
"257",290,"grid",1.03355704697987,"-50%"
"258",290,"random",1.01351351351351,"-50%"
"259",300,"grid",0.89171974522293,"-50%"
"260",300,"random",1.03658536585366,"-50%"
"261",50,"grid",1.06060606060606,"-40%"
"262",50,"random",0.866666666666667,"-40%"
"263",60,"grid",1.04166666666667,"-40%"
"264",60,"random",1.13095238095238,"-40%"
"265",70,"grid",1,"-40%"
"266",70,"random",1.07843137254902,"-40%"
"267",80,"grid",0.891472868217054,"-40%"
"268",80,"random",1.23015873015873,"-40%"
"269",90,"grid",0.905797101449275,"-40%"
"270",90,"random",1.0077519379845,"-40%"
"271",100,"grid",0.943396226415095,"-40%"
"272",100,"random",0.871212121212121,"-40%"
"273",110,"grid",0.909090909090909,"-40%"
"274",110,"random",0.989583333333333,"-40%"
"275",120,"grid",0.92896174863388,"-40%"
"276",120,"random",0.865384615384615,"-40%"
"277",130,"grid",1.16402116402116,"-40%"
"278",130,"random",1.0233918128655,"-40%"
"279",140,"grid",1.04761904761905,"-40%"
"280",140,"random",0.955555555555556,"-40%"
"281",150,"grid",0.888888888888889,"-40%"
"282",150,"random",0.892018779342723,"-40%"
"283",160,"grid",0.952380952380952,"-40%"
"284",160,"random",1.11111111111111,"-40%"
"285",170,"grid",1,"-40%"
"286",170,"random",0.909090909090909,"-40%"
"287",180,"grid",1.0536398467433,"-40%"
"288",180,"random",0.929824561403509,"-40%"
"289",190,"grid",0.992063492063492,"-40%"
"290",190,"random",0.936507936507937,"-40%"
"291",200,"grid",0.964052287581699,"-40%"
"292",200,"random",1.08562691131498,"-40%"
"293",210,"grid",0.964052287581699,"-40%"
"294",210,"random",0.903426791277259,"-40%"
"295",220,"grid",1.00600600600601,"-40%"
"296",220,"random",0.9375,"-40%"
"297",230,"grid",0.985507246376812,"-40%"
"298",230,"random",0.943952802359882,"-40%"
"299",240,"grid",0.915300546448087,"-40%"
"300",240,"random",0.96,"-40%"
"301",250,"grid",1.015625,"-40%"
"302",250,"random",1.09929078014184,"-40%"
"303",260,"grid",1.015625,"-40%"
"304",260,"random",1.0594315245478,"-40%"
"305",270,"grid",1,"-40%"
"306",270,"random",0.947488584474886,"-40%"
"307",280,"grid",0.983796296296296,"-40%"
"308",280,"random",1.01503759398496,"-40%"
"309",290,"grid",0.961968680089485,"-40%"
"310",290,"random",0.923423423423424,"-40%"
"311",300,"grid",0.9447983014862,"-40%"
"312",300,"random",1.06707317073171,"-40%"
"313",50,"grid",1.1038961038961,"-30%"
"314",50,"random",0.857142857142857,"-30%"
"315",60,"grid",1.02678571428571,"-30%"
"316",60,"random",1.07142857142857,"-30%"
"317",70,"grid",0.857142857142857,"-30%"
"318",70,"random",1.00840336134454,"-30%"
"319",80,"grid",0.963455149501661,"-30%"
"320",80,"random",1.08843537414966,"-30%"
"321",90,"grid",0.900621118012422,"-30%"
"322",90,"random",0.996677740863787,"-30%"
"323",100,"grid",0.970350404312669,"-30%"
"324",100,"random",0.941558441558441,"-30%"
"325",110,"grid",0.961038961038961,"-30%"
"326",110,"random",1.16071428571429,"-30%"
"327",120,"grid",0.960187353629977,"-30%"
"328",120,"random",0.989010989010989,"-30%"
"329",130,"grid",1.13378684807256,"-30%"
"330",130,"random",1.05263157894737,"-30%"
"331",140,"grid",1.06122448979592,"-30%"
"332",140,"random",0.971428571428571,"-30%"
"333",150,"grid",0.933333333333333,"-30%"
"334",150,"random",0.804828973843058,"-30%"
"335",160,"grid",0.964749536178107,"-30%"
"336",160,"random",1.14285714285714,"-30%"
"337",170,"grid",1.00840336134454,"-30%"
"338",170,"random",1.00185528756957,"-30%"
"339",180,"grid",1.10016420361248,"-30%"
"340",180,"random",0.947368421052631,"-30%"
"341",190,"grid",1.03741496598639,"-30%"
"342",190,"random",0.938775510204081,"-30%"
"343",200,"grid",0.952380952380952,"-30%"
"344",200,"random",1.04849279161206,"-30%"
"345",210,"grid",0.980392156862745,"-30%"
"346",210,"random",0.907877169559413,"-30%"
"347",220,"grid",1.05534105534106,"-30%"
"348",220,"random",0.922619047619047,"-30%"
"349",230,"grid",1.08074534161491,"-30%"
"350",230,"random",0.948166877370417,"-30%"
"351",240,"grid",0.995316159250585,"-30%"
"352",240,"random",0.948571428571429,"-30%"
"353",250,"grid",1.04910714285714,"-30%"
"354",250,"random",1.08409321175279,"-30%"
"355",260,"grid",1.03794642857143,"-30%"
"356",260,"random",1.06312292358804,"-30%"
"357",270,"grid",0.948979591836735,"-30%"
"358",270,"random",0.909980430528376,"-30%"
"359",280,"grid",1.07142857142857,"-30%"
"360",280,"random",1.03114930182599,"-30%"
"361",290,"grid",0.939597315436241,"-30%"
"362",290,"random",0.965250965250965,"-30%"
"363",300,"grid",0.91901728844404,"-30%"
"364",300,"random",1.0191637630662,"-30%"
"365",50,"grid",1.02272727272727,"-20%"
"366",50,"random",0.9,"-20%"
"367",60,"grid",1.09375,"-20%"
"368",60,"random",0.9375,"-20%"
"369",70,"grid",0.96875,"-20%"
"370",70,"random",1.06617647058824,"-20%"
"371",80,"grid",0.988372093023256,"-20%"
"372",80,"random",0.982142857142857,"-20%"
"373",90,"grid",0.951086956521739,"-20%"
"374",90,"random",1.04651162790698,"-20%"
"375",100,"grid",0.89622641509434,"-20%"
"376",100,"random",0.909090909090909,"-20%"
"377",110,"grid",0.909090909090909,"-20%"
"378",110,"random",1.11328125,"-20%"
"379",120,"grid",1.04508196721311,"-20%"
"380",120,"random",1.03365384615385,"-20%"
"381",130,"grid",1.07142857142857,"-20%"
"382",130,"random",1.05263157894737,"-20%"
"383",140,"grid",1.05357142857143,"-20%"
"384",140,"random",0.95,"-20%"
"385",150,"grid",0.983333333333333,"-20%"
"386",150,"random",0.845070422535211,"-20%"
"387",160,"grid",0.957792207792208,"-20%"
"388",160,"random",1.08333333333333,"-20%"
"389",170,"grid",0.985294117647059,"-20%"
"390",170,"random",0.957792207792208,"-20%"
"391",180,"grid",1.03448275862069,"-20%"
"392",180,"random",0.947368421052632,"-20%"
"393",190,"grid",0.997023809523809,"-20%"
"394",190,"random",0.94047619047619,"-20%"
"395",200,"grid",0.955882352941176,"-20%"
"396",200,"random",1.02064220183486,"-20%"
"397",210,"grid",1.00490196078431,"-20%"
"398",210,"random",0.899532710280374,"-20%"
"399",220,"grid",1.08108108108108,"-20%"
"400",220,"random",1.00260416666667,"-20%"
"401",230,"grid",1.03260869565217,"-20%"
"402",230,"random",0.995575221238938,"-20%"
"403",240,"grid",1.02459016393443,"-20%"
"404",240,"random",0.98,"-20%"
"405",250,"grid",1.005859375,"-20%"
"406",250,"random",1.04609929078014,"-20%"
"407",260,"grid",1.0546875,"-20%"
"408",260,"random",1.01744186046512,"-20%"
"409",270,"grid",1,"-20%"
"410",270,"random",0.958904109589041,"-20%"
"411",280,"grid",1.04166666666667,"-20%"
"412",280,"random",1.05263157894737,"-20%"
"413",290,"grid",0.947986577181208,"-20%"
"414",290,"random",0.988175675675676,"-20%"
"415",300,"grid",0.971337579617834,"-20%"
"416",300,"random",1.04420731707317,"-20%"
"417",50,"grid",1.06060606060606,"-10%"
"418",50,"random",0.888888888888889,"-10%"
"419",60,"grid",0.972222222222222,"-10%"
"420",60,"random",0.873015873015873,"-10%"
"421",70,"grid",0.916666666666667,"-10%"
"422",70,"random",0.980392156862745,"-10%"
"423",80,"grid",1.0077519379845,"-10%"
"424",80,"random",0.952380952380952,"-10%"
"425",90,"grid",1.01449275362319,"-10%"
"426",90,"random",1.0077519379845,"-10%"
"427",100,"grid",0.943396226415094,"-10%"
"428",100,"random",0.984848484848485,"-10%"
"429",110,"grid",0.96969696969697,"-10%"
"430",110,"random",1.07638888888889,"-10%"
"431",120,"grid",1.09289617486339,"-10%"
"432",120,"random",0.982905982905983,"-10%"
"433",130,"grid",1.04056437389771,"-10%"
"434",130,"random",1.01364522417154,"-10%"
"435",140,"grid",1.01587301587302,"-10%"
"436",140,"random",1.00740740740741,"-10%"
"437",150,"grid",1.00740740740741,"-10%"
"438",150,"random",0.938967136150235,"-10%"
"439",160,"grid",0.966810966810967,"-10%"
"440",160,"random",0.992592592592593,"-10%"
"441",170,"grid",0.993464052287582,"-10%"
"442",170,"random",0.966810966810967,"-10%"
"443",180,"grid",1.03448275862069,"-10%"
"444",180,"random",0.947368421052632,"-10%"
"445",190,"grid",1.00529100529101,"-10%"
"446",190,"random",0.994708994708995,"-10%"
"447",200,"grid",1.00217864923747,"-10%"
"448",200,"random",1.02956167176351,"-10%"
"449",210,"grid",1.00217864923747,"-10%"
"450",210,"random",0.965732087227414,"-10%"
"451",220,"grid",1.01101101101101,"-10%"
"452",220,"random",1.04166666666667,"-10%"
"453",230,"grid",1.04347826086957,"-10%"
"454",230,"random",1.00294985250737,"-10%"
"455",240,"grid",1.00182149362477,"-10%"
"456",240,"random",1.00444444444444,"-10%"
"457",250,"grid",0.998263888888889,"-10%"
"458",250,"random",1.02442868400315,"-10%"
"459",260,"grid",1.04166666666667,"-10%"
"460",260,"random",1.0077519379845,"-10%"
"461",270,"grid",0.96031746031746,"-10%"
"462",270,"random",0.989345509893455,"-10%"
"463",280,"grid",1.0108024691358,"-10%"
"464",280,"random",1.01921470342523,"-10%"
"465",290,"grid",0.984340044742729,"-10%"
"466",290,"random",0.975975975975976,"-10%"
"467",300,"grid",0.983722576079264,"-10%"
"468",300,"random",0.995934959349594,"-10%"
"469",50,"grid",1,"0%"
"470",50,"random",1,"0%"
"471",60,"grid",1,"0%"
"472",60,"random",1,"0%"
"473",70,"grid",1,"0%"
"474",70,"random",1,"0%"
"475",80,"grid",1,"0%"
"476",80,"random",1,"0%"
"477",90,"grid",1,"0%"
"478",90,"random",1,"0%"
"479",100,"grid",1,"0%"
"480",100,"random",1,"0%"
"481",110,"grid",1,"0%"
"482",110,"random",1,"0%"
"483",120,"grid",1,"0%"
"484",120,"random",1,"0%"
"485",130,"grid",1,"0%"
"486",130,"random",1,"0%"
"487",140,"grid",1,"0%"
"488",140,"random",1,"0%"
"489",150,"grid",1,"0%"
"490",150,"random",1,"0%"
"491",160,"grid",1,"0%"
"492",160,"random",1,"0%"
"493",170,"grid",1,"0%"
"494",170,"random",1,"0%"
"495",180,"grid",1,"0%"
"496",180,"random",1,"0%"
"497",190,"grid",1,"0%"
"498",190,"random",1,"0%"
"499",200,"grid",1,"0%"
"500",200,"random",1,"0%"
"501",210,"grid",1,"0%"
"502",210,"random",1,"0%"
"503",220,"grid",1,"0%"
"504",220,"random",1,"0%"
"505",230,"grid",1,"0%"
"506",230,"random",1,"0%"
"507",240,"grid",1,"0%"
"508",240,"random",1,"0%"
"509",250,"grid",1,"0%"
"510",250,"random",1,"0%"
"511",260,"grid",1,"0%"
"512",260,"random",1,"0%"
"513",270,"grid",1,"0%"
"514",270,"random",1,"0%"
"515",280,"grid",1,"0%"
"516",280,"random",1,"0%"
"517",290,"grid",1,"0%"
"518",290,"random",1,"0%"
"519",300,"grid",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",1.11570247933884,"10%"
"522",50,"random",0.981818181818182,"10%"
"523",60,"grid",1.05113636363636,"10%"
"524",60,"random",1.00649350649351,"10%"
"525",70,"grid",0.954545454545454,"10%"
"526",70,"random",1.01604278074866,"10%"
"527",80,"grid",0.972515856236786,"10%"
"528",80,"random",0.952380952380952,"10%"
"529",90,"grid",1.02766798418972,"10%"
"530",90,"random",0.993657505285412,"10%"
"531",100,"grid",1.01200686106346,"10%"
"532",100,"random",0.971074380165289,"10%"
"533",110,"grid",1.10743801652893,"10%"
"534",110,"random",1.00852272727273,"10%"
"535",120,"grid",0.983606557377049,"10%"
"536",120,"random",1.15384615384615,"10%"
"537",130,"grid",1.05339105339105,"10%"
"538",130,"random",0.988835725677831,"10%"
"539",140,"grid",1.03896103896104,"10%"
"540",140,"random",0.993939393939394,"10%"
"541",150,"grid",0.981818181818182,"10%"
"542",150,"random",0.960307298335467,"10%"
"543",160,"grid",0.956316410861865,"10%"
"544",160,"random",0.957575757575758,"10%"
"545",170,"grid",1.00534759358289,"10%"
"546",170,"random",0.944510035419126,"10%"
"547",180,"grid",1.00313479623824,"10%"
"548",180,"random",1.00478468899522,"10%"
"549",190,"grid",1.04978354978355,"10%"
"550",190,"random",0.961038961038961,"10%"
"551",200,"grid",0.962566844919786,"10%"
"552",200,"random",0.97581317764804,"10%"
"553",210,"grid",0.971479500891265,"10%"
"554",210,"random",1.01104502973662,"10%"
"555",220,"grid",1.00737100737101,"10%"
"556",220,"random",1.03219696969697,"10%"
"557",230,"grid",0.996047430830039,"10%"
"558",230,"random",0.973451327433628,"10%"
"559",240,"grid",1.03576751117735,"10%"
"560",240,"random",0.996363636363636,"10%"
"561",250,"grid",0.958806818181818,"10%"
"562",250,"random",0.999355254674404,"10%"
"563",260,"grid",1.04403409090909,"10%"
"564",260,"random",0.993657505285412,"10%"
"565",270,"grid",1.01298701298701,"10%"
"566",270,"random",0.971357409713574,"10%"
"567",280,"grid",1.01641414141414,"10%"
"568",280,"random",1.05946684894053,"10%"
"569",290,"grid",1.01281269066504,"10%"
"570",290,"random",0.988943488943489,"10%"
"571",300,"grid",0.990156340474812,"10%"
"572",300,"random",1.00332594235033,"10%"
"573",50,"grid",1.17424242424242,"20%"
"574",50,"random",1.03333333333333,"20%"
"575",60,"grid",0.989583333333333,"20%"
"576",60,"random",1.04166666666667,"20%"
"577",70,"grid",0.916666666666667,"20%"
"578",70,"random",1.00490196078431,"20%"
"579",80,"grid",1.0077519379845,"20%"
"580",80,"random",0.952380952380952,"20%"
"581",90,"grid",1.05072463768116,"20%"
"582",90,"random",0.949612403100775,"20%"
"583",100,"grid",0.990566037735849,"20%"
"584",100,"random",0.965909090909091,"20%"
"585",110,"grid",1.04545454545455,"20%"
"586",110,"random",1.00260416666667,"20%"
"587",120,"grid",0.983606557377049,"20%"
"588",120,"random",1.16987179487179,"20%"
"589",130,"grid",1.07142857142857,"20%"
"590",130,"random",1.08187134502924,"20%"
"591",140,"grid",1.14285714285714,"20%"
"592",140,"random",1,"20%"
"593",150,"grid",1.01111111111111,"20%"
"594",150,"random",0.903755868544601,"20%"
"595",160,"grid",0.984848484848485,"20%"
"596",160,"random",1.04444444444444,"20%"
"597",170,"grid",1.01960784313725,"20%"
"598",170,"random",1.01731601731602,"20%"
"599",180,"grid",1.02490421455939,"20%"
"600",180,"random",1.04385964912281,"20%"
"601",190,"grid",1.0515873015873,"20%"
"602",190,"random",0.936507936507936,"20%"
"603",200,"grid",0.972222222222222,"20%"
"604",200,"random",0.970948012232416,"20%"
"605",210,"grid",0.972222222222222,"20%"
"606",210,"random",1.01246105919003,"20%"
"607",220,"grid",0.990990990990991,"20%"
"608",220,"random",1.06770833333333,"20%"
"609",230,"grid",1,"20%"
"610",230,"random",0.973451327433628,"20%"
"611",240,"grid",1.01092896174863,"20%"
"612",240,"random",1.03333333333333,"20%"
"613",250,"grid",0.944010416666667,"20%"
"614",250,"random",0.981087470449173,"20%"
"615",260,"grid",1.02864583333333,"20%"
"616",260,"random",0.962532299741602,"20%"
"617",270,"grid",1,"20%"
"618",270,"random",0.970319634703196,"20%"
"619",280,"grid",1.00115740740741,"20%"
"620",280,"random",1.05889724310777,"20%"
"621",290,"grid",1.01230425055928,"20%"
"622",290,"random",0.996621621621621,"20%"
"623",300,"grid",1.00849256900212,"20%"
"624",300,"random",0.975609756097561,"20%"
"625",50,"grid",1.29370629370629,"30%"
"626",50,"random",1.04615384615385,"30%"
"627",60,"grid",0.985576923076923,"30%"
"628",60,"random",1.07142857142857,"30%"
"629",70,"grid",0.865384615384615,"30%"
"630",70,"random",1.01809954751131,"30%"
"631",80,"grid",0.983899821109123,"30%"
"632",80,"random",0.897435897435897,"30%"
"633",90,"grid",1.03678929765886,"30%"
"634",90,"random",0.930232558139535,"30%"
"635",100,"grid",0.986937590711175,"30%"
"636",100,"random",1.04895104895105,"30%"
"637",110,"grid",1.03496503496503,"30%"
"638",110,"random",0.949519230769231,"30%"
"639",120,"grid",0.983606557377049,"30%"
"640",120,"random",1.16863905325444,"30%"
"641",130,"grid",1.02564102564103,"30%"
"642",130,"random",1.17408906882591,"30%"
"643",140,"grid",1.08791208791209,"30%"
"644",140,"random",0.964102564102564,"30%"
"645",150,"grid",1.01538461538462,"30%"
"646",150,"random",0.931744312026002,"30%"
"647",160,"grid",1.00899100899101,"30%"
"648",160,"random",1.03589743589744,"30%"
"649",170,"grid",1.02262443438914,"30%"
"650",170,"random",1.01898101898102,"30%"
"651",180,"grid",0.981432360742705,"30%"
"652",180,"random",0.987854251012146,"30%"
"653",190,"grid",1.02564102564103,"30%"
"654",190,"random",0.908424908424908,"30%"
