"","nlocs","scheme","ratio","change"
"111",80,"grid",0.952380952380952,"-70%"
"112",80,"random",1.66666666666667,"-70%"
"113",90,"grid",1,"-70%"
"114",90,"random",3,"-70%"
"115",100,"grid",0.952380952380952,"-70%"
"116",100,"random",0.952380952380952,"-70%"
"117",110,"grid",1.11111111111111,"-70%"
"118",110,"random",2,"-70%"
"119",120,"grid",1.11111111111111,"-70%"
"120",120,"random",0,"-70%"
"121",130,"grid",0.714285714285714,"-70%"
"122",130,"random",1.48148148148148,"-70%"
"123",140,"grid",0.952380952380952,"-70%"
"124",140,"random",0.769230769230769,"-70%"
"125",150,"grid",0.888888888888889,"-70%"
"126",150,"random",0.909090909090909,"-70%"
"127",160,"grid",0.925925925925926,"-70%"
"128",160,"random",1.05263157894737,"-70%"
"129",170,"grid",0.666666666666667,"-70%"
"130",170,"random",0.769230769230769,"-70%"
"131",180,"grid",0.980392156862745,"-70%"
"132",180,"random",0.925925925925926,"-70%"
"133",190,"grid",0.833333333333333,"-70%"
"134",190,"random",0.625,"-70%"
"135",200,"grid",0.869565217391304,"-70%"
"136",200,"random",1.51515151515151,"-70%"
"137",210,"grid",1,"-70%"
"138",210,"random",1.33333333333333,"-70%"
"139",220,"grid",1.11111111111111,"-70%"
"140",220,"random",0.987654320987654,"-70%"
"141",230,"grid",0.833333333333333,"-70%"
"142",230,"random",1.66666666666667,"-70%"
"143",240,"grid",0.864197530864197,"-70%"
"144",240,"random",1.19047619047619,"-70%"
"145",250,"grid",0.740740740740741,"-70%"
"146",250,"random",1.48148148148148,"-70%"
"147",260,"grid",1.02564102564103,"-70%"
"148",260,"random",0.987654320987654,"-70%"
"149",270,"grid",0.579710144927536,"-70%"
"150",270,"random",0.769230769230769,"-70%"
"151",280,"grid",0.888888888888889,"-70%"
"152",280,"random",0.645161290322581,"-70%"
"153",290,"grid",1.28205128205128,"-70%"
"154",290,"random",0.625,"-70%"
"155",300,"grid",1.01010101010101,"-70%"
"156",300,"random",0.645161290322581,"-70%"
"157",50,"grid",1.5,"-60%"
"158",50,"random",0.416666666666667,"-60%"
"159",60,"grid",0.833333333333333,"-60%"
"160",60,"random",1.66666666666667,"-60%"
"161",70,"grid",2.5,"-60%"
"162",70,"random",2.08333333333333,"-60%"
"163",80,"grid",0.714285714285714,"-60%"
"164",80,"random",1.42857142857143,"-60%"
"165",90,"grid",0.75,"-60%"
"166",90,"random",2.25,"-60%"
"167",100,"grid",1.07142857142857,"-60%"
"168",100,"random",1.07142857142857,"-60%"
"169",110,"grid",1.38888888888889,"-60%"
"170",110,"random",1.75,"-60%"
"171",120,"grid",0.833333333333333,"-60%"
"172",120,"random",0,"-60%"
"173",130,"grid",1.07142857142857,"-60%"
"174",130,"random",1.25,"-60%"
"175",140,"grid",0.892857142857143,"-60%"
"176",140,"random",0.769230769230769,"-60%"
"177",150,"grid",0.833333333333333,"-60%"
"178",150,"random",0.681818181818182,"-60%"
"179",160,"grid",1.38888888888889,"-60%"
"180",160,"random",1.05263157894737,"-60%"
"181",170,"grid",0.75,"-60%"
"182",170,"random",0.576923076923077,"-60%"
"183",180,"grid",0.882352941176471,"-60%"
"184",180,"random",1.25,"-60%"
"185",190,"grid",0.729166666666667,"-60%"
"186",190,"random",1.25,"-60%"
"187",200,"grid",1.08695652173913,"-60%"
"188",200,"random",1.25,"-60%"
"189",210,"grid",1.125,"-60%"
"190",210,"random",1.16666666666667,"-60%"
"191",220,"grid",0.952380952380952,"-60%"
"192",220,"random",1.11111111111111,"-60%"
"193",230,"grid",0.729166666666667,"-60%"
"194",230,"random",1.25,"-60%"
"195",240,"grid",1.01851851851852,"-60%"
"196",240,"random",1.07142857142857,"-60%"
"197",250,"grid",1.2037037037037,"-60%"
"198",250,"random",1.2962962962963,"-60%"
"199",260,"grid",0.769230769230769,"-60%"
"200",260,"random",0.925925925925926,"-60%"
"201",270,"grid",1.19565217391304,"-60%"
"202",270,"random",0.769230769230769,"-60%"
"203",280,"grid",0.833333333333333,"-60%"
"204",280,"random",0.645161290322581,"-60%"
"205",290,"grid",0.961538461538462,"-60%"
"206",290,"random",1.015625,"-60%"
"207",300,"grid",1.13636363636364,"-60%"
"208",300,"random",0.564516129032258,"-60%"
"209",50,"grid",1.6,"-50%"
"210",50,"random",0.333333333333333,"-50%"
"211",60,"grid",1,"-50%"
"212",60,"random",2,"-50%"
"213",70,"grid",2,"-50%"
"214",70,"random",1.66666666666667,"-50%"
"215",80,"grid",0.857142857142857,"-50%"
"216",80,"random",1.42857142857143,"-50%"
"217",90,"grid",0.8,"-50%"
"218",90,"random",1.8,"-50%"
"219",100,"grid",1.71428571428571,"-50%"
"220",100,"random",1.14285714285714,"-50%"
"221",110,"grid",1.11111111111111,"-50%"
"222",110,"random",1.6,"-50%"
"223",120,"grid",0.833333333333333,"-50%"
"224",120,"random",0,"-50%"
"225",130,"grid",1,"-50%"
"226",130,"random",1.44444444444444,"-50%"
"227",140,"grid",1,"-50%"
"228",140,"random",0.769230769230769,"-50%"
"229",150,"grid",0.933333333333333,"-50%"
"230",150,"random",0.727272727272727,"-50%"
"231",160,"grid",1.22222222222222,"-50%"
"232",160,"random",1.05263157894737,"-50%"
"233",170,"grid",1.2,"-50%"
"234",170,"random",0.461538461538462,"-50%"
"235",180,"grid",1.17647058823529,"-50%"
"236",180,"random",1.11111111111111,"-50%"
"237",190,"grid",0.916666666666667,"-50%"
"238",190,"random",1.125,"-50%"
"239",200,"grid",1.1304347826087,"-50%"
"240",200,"random",1.18181818181818,"-50%"
"241",210,"grid",1.1,"-50%"
"242",210,"random",1.06666666666667,"-50%"
"243",220,"grid",0.952380952380952,"-50%"
"244",220,"random",1.03703703703704,"-50%"
"245",230,"grid",1,"-50%"
"246",230,"random",1.11111111111111,"-50%"
"247",240,"grid",0.962962962962963,"-50%"
"248",240,"random",1.21428571428571,"-50%"
"249",250,"grid",1.25925925925926,"-50%"
"250",250,"random",1.48148148148148,"-50%"
"251",260,"grid",0.692307692307692,"-50%"
"252",260,"random",0.962962962962963,"-50%"
"253",270,"grid",0.956521739130435,"-50%"
"254",270,"random",0.692307692307692,"-50%"
"255",280,"grid",0.8,"-50%"
"256",280,"random",0.838709677419355,"-50%"
"257",290,"grid",1.15384615384615,"-50%"
"258",290,"random",1,"-50%"
"259",300,"grid",0.96969696969697,"-50%"
"260",300,"random",0.709677419354839,"-50%"
"261",50,"grid",1.33333333333333,"-40%"
"262",50,"random",0.277777777777778,"-40%"
"263",60,"grid",1.11111111111111,"-40%"
"264",60,"random",1.66666666666667,"-40%"
"265",70,"grid",1.66666666666667,"-40%"
"266",70,"random",1.38888888888889,"-40%"
"267",80,"grid",0.714285714285714,"-40%"
"268",80,"random",1.19047619047619,"-40%"
"269",90,"grid",1,"-40%"
"270",90,"random",1.5,"-40%"
"271",100,"grid",1.66666666666667,"-40%"
"272",100,"random",1.19047619047619,"-40%"
"273",110,"grid",1.2962962962963,"-40%"
"274",110,"random",1.5,"-40%"
"275",120,"grid",0.833333333333333,"-40%"
"276",120,"random",0.416666666666667,"-40%"
"277",130,"grid",0.952380952380952,"-40%"
"278",130,"random",1.2962962962963,"-40%"
"279",140,"grid",1.30952380952381,"-40%"
"280",140,"random",0.641025641025641,"-40%"
"281",150,"grid",0.777777777777778,"-40%"
"282",150,"random",0.606060606060606,"-40%"
"283",160,"grid",1.2037037037037,"-40%"
"284",160,"random",0.964912280701754,"-40%"
"285",170,"grid",1.16666666666667,"-40%"
"286",170,"random",0.512820512820513,"-40%"
"287",180,"grid",1.17647058823529,"-40%"
"288",180,"random",1.2962962962963,"-40%"
"289",190,"grid",0.972222222222222,"-40%"
"290",190,"random",1.25,"-40%"
"291",200,"grid",1.23188405797101,"-40%"
"292",200,"random",1.06060606060606,"-40%"
"293",210,"grid",1.33333333333333,"-40%"
"294",210,"random",0.888888888888889,"-40%"
"295",220,"grid",0.952380952380952,"-40%"
"296",220,"random",0.925925925925926,"-40%"
"297",230,"grid",0.972222222222222,"-40%"
"298",230,"random",0.925925925925926,"-40%"
"299",240,"grid",1.04938271604938,"-40%"
"300",240,"random",1.25,"-40%"
"301",250,"grid",1.17283950617284,"-40%"
"302",250,"random",1.2962962962963,"-40%"
"303",260,"grid",0.705128205128205,"-40%"
"304",260,"random",0.864197530864198,"-40%"
"305",270,"grid",0.869565217391304,"-40%"
"306",270,"random",0.769230769230769,"-40%"
"307",280,"grid",0.777777777777778,"-40%"
"308",280,"random",0.913978494623656,"-40%"
"309",290,"grid",0.961538461538462,"-40%"
"310",290,"random",0.989583333333333,"-40%"
"311",300,"grid",0.808080808080808,"-40%"
"312",300,"random",0.806451612903226,"-40%"
"313",50,"grid",1.14285714285714,"-30%"
"314",50,"random",0.476190476190476,"-30%"
"315",60,"grid",0.952380952380952,"-30%"
"316",60,"random",1.42857142857143,"-30%"
"317",70,"grid",1.42857142857143,"-30%"
"318",70,"random",1.19047619047619,"-30%"
"319",80,"grid",0.816326530612245,"-30%"
"320",80,"random",1.12244897959184,"-30%"
"321",90,"grid",1.14285714285714,"-30%"
"322",90,"random",1.28571428571429,"-30%"
"323",100,"grid",1.42857142857143,"-30%"
"324",100,"random",1.02040816326531,"-30%"
"325",110,"grid",1.11111111111111,"-30%"
"326",110,"random",1.42857142857143,"-30%"
"327",120,"grid",0.833333333333333,"-30%"
"328",120,"random",0.714285714285714,"-30%"
"329",130,"grid",1.02040816326531,"-30%"
"330",130,"random",1.11111111111111,"-30%"
"331",140,"grid",1.12244897959184,"-30%"
"332",140,"random",0.659340659340659,"-30%"
"333",150,"grid",0.761904761904762,"-30%"
"334",150,"random",0.649350649350649,"-30%"
"335",160,"grid",1.11111111111111,"-30%"
"336",160,"random",0.902255639097744,"-30%"
"337",170,"grid",1,"-30%"
"338",170,"random",0.549450549450549,"-30%"
"339",180,"grid",1.00840336134454,"-30%"
"340",180,"random",1.11111111111111,"-30%"
"341",190,"grid",0.952380952380952,"-30%"
"342",190,"random",1.33928571428571,"-30%"
"343",200,"grid",1.18012422360248,"-30%"
"344",200,"random",0.909090909090909,"-30%"
"345",210,"grid",1.21428571428571,"-30%"
"346",210,"random",0.857142857142857,"-30%"
"347",220,"grid",1.02040816326531,"-30%"
"348",220,"random",1.00529100529101,"-30%"
"349",230,"grid",0.952380952380952,"-30%"
"350",230,"random",1.03174603174603,"-30%"
"351",240,"grid",0.952380952380952,"-30%"
"352",240,"random",1.1734693877551,"-30%"
"353",250,"grid",1.16402116402116,"-30%"
"354",250,"random",1.16402116402116,"-30%"
"355",260,"grid",0.769230769230769,"-30%"
"356",260,"random",0.952380952380952,"-30%"
"357",270,"grid",0.993788819875776,"-30%"
"358",270,"random",0.879120879120879,"-30%"
"359",280,"grid",0.857142857142857,"-30%"
"360",280,"random",1.01382488479263,"-30%"
"361",290,"grid",0.989010989010989,"-30%"
"362",290,"random",0.9375,"-30%"
"363",300,"grid",0.822510822510822,"-30%"
"364",300,"random",0.829493087557604,"-30%"
"365",50,"grid",1,"-20%"
"366",50,"random",1.04166666666667,"-20%"
"367",60,"grid",0.833333333333333,"-20%"
"368",60,"random",1.25,"-20%"
"369",70,"grid",1.25,"-20%"
"370",70,"random",1.25,"-20%"
"371",80,"grid",0.892857142857143,"-20%"
"372",80,"random",0.982142857142857,"-20%"
"373",90,"grid",1,"-20%"
"374",90,"random",1.125,"-20%"
"375",100,"grid",1.25,"-20%"
"376",100,"random",1.07142857142857,"-20%"
"377",110,"grid",0.972222222222222,"-20%"
"378",110,"random",1.25,"-20%"
"379",120,"grid",0.833333333333333,"-20%"
"380",120,"random",0.9375,"-20%"
"381",130,"grid",1.07142857142857,"-20%"
"382",130,"random",0.972222222222222,"-20%"
"383",140,"grid",0.982142857142857,"-20%"
"384",140,"random",0.769230769230769,"-20%"
"385",150,"grid",0.833333333333333,"-20%"
"386",150,"random",0.909090909090909,"-20%"
"387",160,"grid",0.972222222222222,"-20%"
"388",160,"random",0.855263157894737,"-20%"
"389",170,"grid",1,"-20%"
"390",170,"random",0.865384615384615,"-20%"
"391",180,"grid",0.882352941176471,"-20%"
"392",180,"random",0.972222222222222,"-20%"
"393",190,"grid",0.9375,"-20%"
"394",190,"random",1.171875,"-20%"
"395",200,"grid",1.08695652173913,"-20%"
"396",200,"random",0.909090909090909,"-20%"
"397",210,"grid",1.125,"-20%"
"398",210,"random",0.916666666666667,"-20%"
"399",220,"grid",1.01190476190476,"-20%"
"400",220,"random",1.01851851851852,"-20%"
"401",230,"grid",0.989583333333333,"-20%"
"402",230,"random",0.902777777777778,"-20%"
"403",240,"grid",1.01851851851852,"-20%"
"404",240,"random",1.16071428571429,"-20%"
"405",250,"grid",1.06481481481481,"-20%"
"406",250,"random",1.11111111111111,"-20%"
"407",260,"grid",0.865384615384615,"-20%"
"408",260,"random",0.972222222222222,"-20%"
"409",270,"grid",1.03260869565217,"-20%"
"410",270,"random",0.961538461538461,"-20%"
"411",280,"grid",0.875,"-20%"
"412",280,"random",1.04838709677419,"-20%"
"413",290,"grid",1.05769230769231,"-20%"
"414",290,"random",0.9765625,"-20%"
"415",300,"grid",0.946969696969697,"-20%"
"416",300,"random",0.967741935483871,"-20%"
"417",50,"grid",0.888888888888889,"-10%"
"418",50,"random",0.925925925925926,"-10%"
"419",60,"grid",0.925925925925926,"-10%"
"420",60,"random",1.11111111111111,"-10%"
"421",70,"grid",1.11111111111111,"-10%"
"422",70,"random",1.11111111111111,"-10%"
"423",80,"grid",0.793650793650794,"-10%"
"424",80,"random",0.952380952380952,"-10%"
"425",90,"grid",1.11111111111111,"-10%"
"426",90,"random",1.11111111111111,"-10%"
"427",100,"grid",1.11111111111111,"-10%"
"428",100,"random",0.952380952380952,"-10%"
"429",110,"grid",1.11111111111111,"-10%"
"430",110,"random",1.11111111111111,"-10%"
"431",120,"grid",0.925925925925926,"-10%"
"432",120,"random",0.833333333333333,"-10%"
"433",130,"grid",1.11111111111111,"-10%"
"434",130,"random",0.987654320987654,"-10%"
"435",140,"grid",1.03174603174603,"-10%"
"436",140,"random",1.11111111111111,"-10%"
"437",150,"grid",0.962962962962963,"-10%"
"438",150,"random",0.909090909090909,"-10%"
"439",160,"grid",0.987654320987654,"-10%"
"440",160,"random",0.994152046783626,"-10%"
"441",170,"grid",1.05555555555556,"-10%"
"442",170,"random",1.02564102564103,"-10%"
"443",180,"grid",0.915032679738562,"-10%"
"444",180,"random",1.04938271604938,"-10%"
"445",190,"grid",0.972222222222222,"-10%"
"446",190,"random",1.11111111111111,"-10%"
"447",200,"grid",0.966183574879227,"-10%"
"448",200,"random",0.95959595959596,"-10%"
"449",210,"grid",1.05555555555556,"-10%"
"450",210,"random",0.962962962962963,"-10%"
"451",220,"grid",1.00529100529101,"-10%"
"452",220,"random",1.02880658436214,"-10%"
"453",230,"grid",0.972222222222222,"-10%"
"454",230,"random",0.864197530864197,"-10%"
"455",240,"grid",1.02880658436214,"-10%"
"456",240,"random",1.03174603174603,"-10%"
"457",250,"grid",1.02880658436214,"-10%"
"458",250,"random",1.11111111111111,"-10%"
"459",260,"grid",1.02564102564103,"-10%"
"460",260,"random",0.987654320987654,"-10%"
"461",270,"grid",1.06280193236715,"-10%"
"462",270,"random",0.94017094017094,"-10%"
"463",280,"grid",0.925925925925926,"-10%"
"464",280,"random",1.0752688172043,"-10%"
"465",290,"grid",0.982905982905983,"-10%"
"466",290,"random",0.902777777777778,"-10%"
"467",300,"grid",0.942760942760943,"-10%"
"468",300,"random",0.967741935483871,"-10%"
"469",50,"grid",1,"0%"
"470",50,"random",1,"0%"
"471",60,"grid",1,"0%"
"472",60,"random",1,"0%"
"473",70,"grid",1,"0%"
"474",70,"random",1,"0%"
"475",80,"grid",1,"0%"
"476",80,"random",1,"0%"
"477",90,"grid",1,"0%"
"478",90,"random",1,"0%"
"479",100,"grid",1,"0%"
"480",100,"random",1,"0%"
"481",110,"grid",1,"0%"
"482",110,"random",1,"0%"
"483",120,"grid",1,"0%"
"484",120,"random",1,"0%"
"485",130,"grid",1,"0%"
"486",130,"random",1,"0%"
"487",140,"grid",1,"0%"
"488",140,"random",1,"0%"
"489",150,"grid",1,"0%"
"490",150,"random",1,"0%"
"491",160,"grid",1,"0%"
"492",160,"random",1,"0%"
"493",170,"grid",1,"0%"
"494",170,"random",1,"0%"
"495",180,"grid",1,"0%"
"496",180,"random",1,"0%"
"497",190,"grid",1,"0%"
"498",190,"random",1,"0%"
"499",200,"grid",1,"0%"
"500",200,"random",1,"0%"
"501",210,"grid",1,"0%"
"502",210,"random",1,"0%"
"503",220,"grid",1,"0%"
"504",220,"random",1,"0%"
"505",230,"grid",1,"0%"
"506",230,"random",1,"0%"
"507",240,"grid",1,"0%"
"508",240,"random",1,"0%"
"509",250,"grid",1,"0%"
"510",250,"random",1,"0%"
"511",260,"grid",1,"0%"
"512",260,"random",1,"0%"
"513",270,"grid",1,"0%"
"514",270,"random",1,"0%"
"515",280,"grid",1,"0%"
"516",280,"random",1,"0%"
"517",290,"grid",1,"0%"
"518",290,"random",1,"0%"
"519",300,"grid",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",1.09090909090909,"10%"
"522",50,"random",0.909090909090909,"10%"
"523",60,"grid",1.06060606060606,"10%"
"524",60,"random",0.909090909090909,"10%"
"525",70,"grid",1.13636363636364,"10%"
"526",70,"random",0.909090909090909,"10%"
"527",80,"grid",1.16883116883117,"10%"
"528",80,"random",0.909090909090909,"10%"
"529",90,"grid",1,"10%"
"530",90,"random",0.909090909090909,"10%"
"531",100,"grid",1.16883116883117,"10%"
"532",100,"random",1.03896103896104,"10%"
"533",110,"grid",1.11111111111111,"10%"
"534",110,"random",1.09090909090909,"10%"
"535",120,"grid",1.06060606060606,"10%"
"536",120,"random",1.36363636363636,"10%"
"537",130,"grid",0.974025974025974,"10%"
"538",130,"random",0.959595959595959,"10%"
"539",140,"grid",0.909090909090909,"10%"
"540",140,"random",0.979020979020979,"10%"
"541",150,"grid",0.96969696969697,"10%"
"542",150,"random",0.909090909090909,"10%"
"543",160,"grid",1.01010101010101,"10%"
"544",160,"random",1.00478468899522,"10%"
"545",170,"grid",0.909090909090909,"10%"
"546",170,"random",1.04895104895105,"10%"
"547",180,"grid",1.06951871657754,"10%"
"548",180,"random",0.909090909090909,"10%"
"549",190,"grid",0.909090909090909,"10%"
"550",190,"random",0.965909090909091,"10%"
"551",200,"grid",1.02766798418972,"10%"
"552",200,"random",0.991735537190083,"10%"
"553",210,"grid",1,"10%"
"554",210,"random",1.09090909090909,"10%"
"555",220,"grid",0.995670995670995,"10%"
"556",220,"random",1.01010101010101,"10%"
"557",230,"grid",0.946969696969697,"10%"
"558",230,"random",0.909090909090909,"10%"
"559",240,"grid",1.07744107744108,"10%"
"560",240,"random",0.909090909090909,"10%"
"561",250,"grid",0.909090909090909,"10%"
"562",250,"random",0.976430976430976,"10%"
"563",260,"grid",1.01398601398601,"10%"
"564",260,"random",1.04377104377104,"10%"
"565",270,"grid",1.14624505928854,"10%"
"566",270,"random",0.979020979020979,"10%"
"567",280,"grid",1.03030303030303,"10%"
"568",280,"random",1.02639296187683,"10%"
"569",290,"grid",1.01398601398601,"10%"
"570",290,"random",0.965909090909091,"10%"
"571",300,"grid",1.01928374655647,"10%"
"572",300,"random",1.02639296187683,"10%"
"573",50,"grid",1,"20%"
"574",50,"random",0.972222222222222,"20%"
"575",60,"grid",0.972222222222222,"20%"
"576",60,"random",1.11111111111111,"20%"
"577",70,"grid",1.25,"20%"
"578",70,"random",1.11111111111111,"20%"
"579",80,"grid",1.19047619047619,"20%"
"580",80,"random",0.892857142857143,"20%"
"581",90,"grid",1,"20%"
"582",90,"random",1,"20%"
"583",100,"grid",1.07142857142857,"20%"
"584",100,"random",1.07142857142857,"20%"
"585",110,"grid",1.2037037037037,"20%"
"586",110,"random",1,"20%"
"587",120,"grid",0.972222222222222,"20%"
"588",120,"random",1.25,"20%"
"589",130,"grid",0.952380952380952,"20%"
"590",130,"random",0.87962962962963,"20%"
"591",140,"grid",0.833333333333333,"20%"
"592",140,"random",1.02564102564103,"20%"
"593",150,"grid",0.888888888888889,"20%"
"594",150,"random",0.909090909090909,"20%"
"595",160,"grid",0.972222222222222,"20%"
"596",160,"random",1.00877192982456,"20%"
"597",170,"grid",0.916666666666667,"20%"
"598",170,"random",0.961538461538461,"20%"
"599",180,"grid",1.17647058823529,"20%"
"600",180,"random",0.879629629629629,"20%"
"601",190,"grid",0.902777777777778,"20%"
"602",190,"random",0.989583333333333,"20%"
"603",200,"grid",1.01449275362319,"20%"
"604",200,"random",0.984848484848485,"20%"
"605",210,"grid",0.916666666666667,"20%"
"606",210,"random",1.16666666666667,"20%"
"607",220,"grid",1.07142857142857,"20%"
"608",220,"random",0.95679012345679,"20%"
"609",230,"grid",0.9375,"20%"
"610",230,"random",0.833333333333333,"20%"
"611",240,"grid",1.08024691358025,"20%"
"612",240,"random",0.892857142857143,"20%"
"613",250,"grid",0.895061728395062,"20%"
"614",250,"random",1.01851851851852,"20%"
"615",260,"grid",1.02564102564103,"20%"
"616",260,"random",1.08024691358025,"20%"
"617",270,"grid",1.19565217391304,"20%"
"618",270,"random",0.993589743589743,"20%"
"619",280,"grid",1.05555555555556,"20%"
"620",280,"random",1.04838709677419,"20%"
"621",290,"grid",1.05769230769231,"20%"
"622",290,"random",0.9375,"20%"
"623",300,"grid",0.984848484848485,"20%"
"624",300,"random",1.04838709677419,"20%"
"625",50,"grid",1.07692307692308,"30%"
"626",50,"random",0.897435897435897,"30%"
"627",60,"grid",1.02564102564103,"30%"
"628",60,"random",1.28205128205128,"30%"
"629",70,"grid",1.34615384615385,"30%"
"630",70,"random",1.15384615384615,"30%"
"631",80,"grid",1.0989010989011,"30%"
"632",80,"random",0.879120879120879,"30%"
"633",90,"grid",1,"30%"
"634",90,"random",0.923076923076923,"30%"
"635",100,"grid",0.989010989010989,"30%"
"636",100,"random",1.0989010989011,"30%"
"637",110,"grid",1.28205128205128,"30%"
"638",110,"random",1.07692307692308,"30%"
"639",120,"grid",0.897435897435897,"30%"
"640",120,"random",1.34615384615385,"30%"
"641",130,"grid",0.989010989010989,"30%"
"642",130,"random",0.854700854700855,"30%"
"643",140,"grid",0.934065934065934,"30%"
"644",140,"random",1.00591715976331,"30%"
"645",150,"grid",0.923076923076923,"30%"
"646",150,"random",0.909090909090909,"30%"
"647",160,"grid",0.94017094017094,"30%"
"648",160,"random",1.01214574898785,"30%"
"649",170,"grid",0.884615384615384,"30%"
"650",170,"random",0.946745562130177,"30%"
"651",180,"grid",1.17647058823529,"30%"
"652",180,"random",0.854700854700854,"30%"
"653",190,"grid",0.929487179487179,"30%"
"654",190,"random",1.00961538461538,"30%"
"655",200,"grid",0.969899665551839,"30%"
"656",200,"random",1.08391608391608,"30%"
"657",210,"grid",0.961538461538461,"30%"
"658",210,"random",1.12820512820513,"30%"
"659",220,"grid",1.13553113553114,"30%"
"660",220,"random",0.911680911680911,"30%"
"661",230,"grid",0.961538461538461,"30%"
"662",230,"random",0.897435897435897,"30%"
"663",240,"grid",0.997150997150997,"30%"
"664",240,"random",0.961538461538461,"30%"
"665",250,"grid",0.94017094017094,"30%"
