"","nlocs","scheme","ratio","change"
"178",260,"grid",1.0377358490566,"-60%"
"179",270,"grid",1.00917431192661,"-60%"
"180",280,"grid",1.07142857142857,"-60%"
"181",290,"grid",0.833333333333333,"-60%"
"182",300,"grid",0.934959349593496,"-60%"
"183",50,"random",1.42857142857143,"-60%"
"184",60,"random",0.5,"-60%"
"185",70,"random",1.16071428571429,"-60%"
"186",80,"random",1,"-60%"
"187",90,"random",0.904255319148936,"-60%"
"188",100,"random",1.21621621621622,"-60%"
"189",110,"random",0.923913043478261,"-60%"
"190",120,"random",1.07843137254902,"-60%"
"191",130,"random",1,"-60%"
"192",140,"random",0.7,"-60%"
"193",150,"random",1.04477611940299,"-60%"
"194",160,"random",0.8203125,"-60%"
"195",170,"random",0.915492957746479,"-60%"
"196",180,"random",1.14285714285714,"-60%"
"197",190,"random",0.916666666666667,"-60%"
"198",200,"random",1.16197183098592,"-60%"
"199",210,"random",0.993975903614458,"-60%"
"200",220,"random",0.69620253164557,"-60%"
"201",230,"random",1.17647058823529,"-60%"
"202",240,"random",0.833333333333333,"-60%"
"203",250,"random",0.730337078651685,"-60%"
"204",260,"random",0.755208333333333,"-60%"
"205",270,"random",1.10849056603774,"-60%"
"206",280,"random",1.05140186915888,"-60%"
"207",290,"random",1.08796296296296,"-60%"
"208",300,"random",0.697115384615384,"-60%"
"209",50,"grid",0.947368421052632,"-50%"
"210",60,"grid",1.14285714285714,"-50%"
"211",70,"grid",1.16666666666667,"-50%"
"212",80,"grid",1.07142857142857,"-50%"
"213",90,"grid",0.941176470588235,"-50%"
"214",100,"grid",1,"-50%"
"215",110,"grid",0.894736842105263,"-50%"
"216",120,"grid",0.938775510204082,"-50%"
"217",130,"grid",0.941176470588235,"-50%"
"218",140,"grid",1.11538461538462,"-50%"
"219",150,"grid",1.23636363636364,"-50%"
"220",160,"grid",0.96875,"-50%"
"221",170,"grid",0.857142857142857,"-50%"
"222",180,"grid",1.02777777777778,"-50%"
"223",190,"grid",1.01333333333333,"-50%"
"224",200,"grid",0.921052631578947,"-50%"
"225",210,"grid",0.904761904761905,"-50%"
"226",220,"grid",0.853333333333333,"-50%"
"227",230,"grid",0.977777777777778,"-50%"
"228",240,"grid",0.932038834951456,"-50%"
"229",250,"grid",0.990291262135922,"-50%"
"230",260,"grid",1.03571428571429,"-50%"
"231",270,"grid",1.01818181818182,"-50%"
"232",280,"grid",1.00952380952381,"-50%"
"233",290,"grid",0.823529411764706,"-50%"
"234",300,"grid",0.857142857142857,"-50%"
"235",50,"random",0.956521739130435,"-50%"
"236",60,"random",1.11111111111111,"-50%"
"237",70,"random",0.967741935483871,"-50%"
"238",80,"random",1.125,"-50%"
"239",90,"random",0.864864864864865,"-50%"
"240",100,"random",1.28571428571429,"-50%"
"241",110,"random",0.829268292682927,"-50%"
"242",120,"random",1.09803921568627,"-50%"
"243",130,"random",1.18518518518519,"-50%"
"244",140,"random",1,"-50%"
"245",150,"random",0.96551724137931,"-50%"
"246",160,"random",1,"-50%"
"247",170,"random",1.125,"-50%"
"248",180,"random",1.02702702702703,"-50%"
"249",190,"random",0.848484848484848,"-50%"
"250",200,"random",0.931506849315069,"-50%"
"251",210,"random",0.941176470588235,"-50%"
"252",220,"random",1.07142857142857,"-50%"
"253",230,"random",0.82,"-50%"
"254",240,"random",0.958333333333333,"-50%"
"255",250,"random",1.21052631578947,"-50%"
"256",260,"random",0.92,"-50%"
"257",270,"random",1.08333333333333,"-50%"
"258",280,"random",0.989690721649485,"-50%"
"259",290,"random",1.01960784313725,"-50%"
"260",300,"random",0.990825688073394,"-50%"
"261",50,"grid",1.05263157894737,"-40%"
"262",60,"grid",0.972222222222222,"-40%"
"263",70,"grid",0.989583333333333,"-40%"
"264",80,"grid",0.777777777777778,"-40%"
"265",90,"grid",1.21212121212121,"-40%"
"266",100,"grid",0.958333333333333,"-40%"
"267",110,"grid",1.08527131782946,"-40%"
"268",120,"grid",1.11111111111111,"-40%"
"269",130,"grid",0.803571428571429,"-40%"
"270",140,"grid",0.925925925925926,"-40%"
"271",150,"grid",0.913978494623656,"-40%"
"272",160,"grid",0.909090909090909,"-40%"
"273",170,"grid",1,"-40%"
"274",180,"grid",0.990990990990991,"-40%"
"275",190,"grid",1.01449275362319,"-40%"
"276",200,"grid",1.06060606060606,"-40%"
"277",210,"grid",1.02083333333333,"-40%"
"278",220,"grid",0.871212121212121,"-40%"
"279",230,"grid",0.919540229885057,"-40%"
"280",240,"grid",1.02693602693603,"-40%"
"281",250,"grid",0.904761904761905,"-40%"
"282",260,"grid",0.95,"-40%"
"283",270,"grid",1.02201257861635,"-40%"
"284",280,"grid",1.00600600600601,"-40%"
"285",290,"grid",1.02678571428571,"-40%"
"286",300,"grid",0.948012232415902,"-40%"
"287",50,"random",1,"-40%"
"288",60,"random",1.26984126984127,"-40%"
"289",70,"random",1.19791666666667,"-40%"
"290",80,"random",1.12745098039216,"-40%"
"291",90,"random",0.925925925925926,"-40%"
"292",100,"random",0.989583333333333,"-40%"
"293",110,"random",1.125,"-40%"
"294",120,"random",1.17283950617284,"-40%"
"295",130,"random",1.0062893081761,"-40%"
"296",140,"random",1.11111111111111,"-40%"
"297",150,"random",1,"-40%"
"298",160,"random",1.01010101010101,"-40%"
"299",170,"random",0.916666666666667,"-40%"
"300",180,"random",1.04166666666667,"-40%"
"301",190,"random",0.909090909090909,"-40%"
"302",200,"random",1.06666666666667,"-40%"
"303",210,"random",0.987654320987654,"-40%"
"304",220,"random",1.00732600732601,"-40%"
"305",230,"random",1.04810996563574,"-40%"
"306",240,"random",1.00378787878788,"-40%"
"307",250,"random",1.08490566037736,"-40%"
"308",260,"random",0.796296296296296,"-40%"
"309",270,"random",0.964912280701754,"-40%"
"310",280,"random",0.888888888888889,"-40%"
"311",290,"random",0.924242424242424,"-40%"
"312",300,"random",0.933333333333333,"-40%"
"313",50,"grid",0.902255639097744,"-30%"
"314",60,"grid",0.985221674876847,"-30%"
"315",70,"grid",1.15646258503401,"-30%"
"316",80,"grid",1.05820105820106,"-30%"
"317",90,"grid",1.02678571428571,"-30%"
"318",100,"grid",0.915750915750916,"-30%"
"319",110,"grid",0.820668693009118,"-30%"
"320",120,"grid",0.963455149501661,"-30%"
"321",130,"grid",0.962099125364431,"-30%"
"322",140,"grid",1.00529100529101,"-30%"
"323",150,"grid",1.03044496487119,"-30%"
"324",160,"grid",1.00702576112412,"-30%"
"325",170,"grid",0.915178571428571,"-30%"
"326",180,"grid",0.932539682539682,"-30%"
