"","nlocs","scheme","ratio","change"
"155",290,"random",0.535714285714286,"-70%"
"156",300,"random",0.733333333333333,"-70%"
"157",50,"grid",1.38888888888889,"-60%"
"158",60,"grid",1.15384615384615,"-60%"
"159",70,"grid",0.681818181818182,"-60%"
"160",80,"grid",1.16666666666667,"-60%"
"161",90,"grid",0.657894736842105,"-60%"
"162",100,"grid",0.909090909090909,"-60%"
"163",110,"grid",1.19047619047619,"-60%"
"164",120,"grid",1.02272727272727,"-60%"
"165",130,"grid",0.8,"-60%"
"166",140,"grid",0.833333333333333,"-60%"
"167",150,"grid",0.769230769230769,"-60%"
"168",160,"grid",1.12068965517241,"-60%"
"169",170,"grid",0.925925925925926,"-60%"
"170",180,"grid",0.625,"-60%"
"171",190,"grid",0.982142857142857,"-60%"
"172",200,"grid",1.0625,"-60%"
"173",210,"grid",1.21794871794872,"-60%"
"174",220,"grid",0.833333333333333,"-60%"
"175",230,"grid",0.833333333333333,"-60%"
"176",240,"grid",0.944444444444445,"-60%"
"177",250,"grid",1.05555555555556,"-60%"
"178",260,"grid",0.913461538461538,"-60%"
"179",270,"grid",1.02040816326531,"-60%"
"180",280,"grid",1.22549019607843,"-60%"
"181",290,"grid",0.637254901960784,"-60%"
"182",300,"grid",0.803571428571429,"-60%"
"183",50,"random",1,"-60%"
"184",60,"random",0.535714285714286,"-60%"
"185",70,"random",1.13636363636364,"-60%"
"186",80,"random",1.02941176470588,"-60%"
"187",90,"random",0.9375,"-60%"
"188",100,"random",1.25,"-60%"
"189",110,"random",0.795454545454545,"-60%"
"190",120,"random",0.657894736842105,"-60%"
"191",130,"random",1.02272727272727,"-60%"
"192",140,"random",1.25,"-60%"
"193",150,"random",0.757575757575757,"-60%"
"194",160,"random",1.01851851851852,"-60%"
"195",170,"random",0.833333333333333,"-60%"
"196",180,"random",0.833333333333333,"-60%"
"197",190,"random",1,"-60%"
"198",200,"random",1.015625,"-60%"
"199",210,"random",0.961538461538461,"-60%"
"200",220,"random",0.975609756097561,"-60%"
"201",230,"random",1.16279069767442,"-60%"
"202",240,"random",1.05263157894737,"-60%"
"203",250,"random",0.706521739130435,"-60%"
"204",260,"random",0.989583333333333,"-60%"
"205",270,"random",1.05769230769231,"-60%"
"206",280,"random",0.9375,"-60%"
"207",290,"random",0.913461538461539,"-60%"
"208",300,"random",0.8203125,"-60%"
"209",50,"grid",1,"-50%"
"210",60,"grid",1,"-50%"
"211",70,"grid",1.28571428571429,"-50%"
"212",80,"grid",1,"-50%"
"213",90,"grid",0.857142857142857,"-50%"
"214",100,"grid",1.04761904761905,"-50%"
"215",110,"grid",1,"-50%"
"216",120,"grid",1.125,"-50%"
"217",130,"grid",0.956521739130435,"-50%"
"218",140,"grid",1.10344827586207,"-50%"
"219",150,"grid",0.75,"-50%"
"220",160,"grid",0.875,"-50%"
"221",170,"grid",0.8125,"-50%"
"222",180,"grid",1.48571428571429,"-50%"
"223",190,"grid",1,"-50%"
"224",200,"grid",0.85,"-50%"
"225",210,"grid",0.842105263157895,"-50%"
"226",220,"grid",0.772727272727273,"-50%"
"227",230,"grid",0.884615384615385,"-50%"
"228",240,"grid",0.823529411764706,"-50%"
"229",250,"grid",0.978723404255319,"-50%"
"230",260,"grid",1.04761904761905,"-50%"
"231",270,"grid",1.01960784313725,"-50%"
"232",280,"grid",0.884615384615385,"-50%"
"233",290,"grid",0.862068965517241,"-50%"
"234",300,"grid",0.918032786885246,"-50%"
"235",50,"random",0.777777777777778,"-50%"
"236",60,"random",0.666666666666667,"-50%"
"237",70,"random",0.769230769230769,"-50%"
"238",80,"random",1,"-50%"
"239",90,"random",0.470588235294118,"-50%"
"240",100,"random",1,"-50%"
"241",110,"random",1.2,"-50%"
"242",120,"random",0.933333333333333,"-50%"
"243",130,"random",0.777777777777778,"-50%"
"244",140,"random",0.9375,"-50%"
"245",150,"random",1.09677419354839,"-50%"
"246",160,"random",0.96,"-50%"
"247",170,"random",0.787878787878788,"-50%"
"248",180,"random",1.0625,"-50%"
"249",190,"random",0.8,"-50%"
"250",200,"random",0.818181818181818,"-50%"
"251",210,"random",1.2,"-50%"
"252",220,"random",1.15555555555556,"-50%"
"253",230,"random",0.882352941176471,"-50%"
"254",240,"random",1.02857142857143,"-50%"
"255",250,"random",0.85,"-50%"
"256",260,"random",0.888888888888889,"-50%"
"257",270,"random",1.14893617021277,"-50%"
"258",280,"random",0.73469387755102,"-50%"
"259",290,"random",1.06896551724138,"-50%"
"260",300,"random",1.12727272727273,"-50%"
"261",50,"grid",0.512820512820513,"-40%"
"262",60,"grid",0.666666666666667,"-40%"
"263",70,"grid",0.769230769230769,"-40%"
"264",80,"grid",1.02564102564103,"-40%"
"265",90,"grid",0.980392156862745,"-40%"
"266",100,"grid",0.980392156862745,"-40%"
"267",110,"grid",0.942028985507246,"-40%"
"268",120,"grid",1.25,"-40%"
"269",130,"grid",1.04938271604938,"-40%"
"270",140,"grid",1.11111111111111,"-40%"
"271",150,"grid",1.12903225806452,"-40%"
"272",160,"grid",1.11111111111111,"-40%"
"273",170,"grid",1.03448275862069,"-40%"
"274",180,"grid",0.913978494623656,"-40%"
"275",190,"grid",0.740740740740741,"-40%"
"276",200,"grid",0.891472868217054,"-40%"
"277",210,"grid",0.958333333333333,"-40%"
"278",220,"grid",1.17886178861789,"-40%"
"279",230,"grid",0.972222222222222,"-40%"
"280",240,"grid",0.886524822695036,"-40%"
"281",250,"grid",1.07638888888889,"-40%"
"282",260,"grid",0.818181818181818,"-40%"
"283",270,"grid",1.14583333333333,"-40%"
"284",280,"grid",0.966666666666667,"-40%"
"285",290,"grid",1.11111111111111,"-40%"
"286",300,"grid",1,"-40%"
"287",50,"random",0.606060606060606,"-40%"
"288",60,"random",1.33333333333333,"-40%"
"289",70,"random",1.04166666666667,"-40%"
"290",80,"random",1.02564102564103,"-40%"
"291",90,"random",1.02564102564103,"-40%"
"292",100,"random",0.686274509803922,"-40%"
"293",110,"random",1.01851851851852,"-40%"
"294",120,"random",1.2037037037037,"-40%"
"295",130,"random",1.07142857142857,"-40%"
"296",140,"random",0.904761904761905,"-40%"
"297",150,"random",1.01851851851852,"-40%"
"298",160,"random",0.897435897435897,"-40%"
"299",170,"random",1.04166666666667,"-40%"
"300",180,"random",0.992063492063492,"-40%"
"301",190,"random",0.735294117647059,"-40%"
"302",200,"random",0.8,"-40%"
"303",210,"random",1.17886178861789,"-40%"
"304",220,"random",0.921052631578947,"-40%"
"305",230,"random",1.03703703703704,"-40%"
"306",240,"random",1.07407407407407,"-40%"
"307",250,"random",0.906432748538012,"-40%"
"308",260,"random",0.916666666666667,"-40%"
"309",270,"random",1.09929078014184,"-40%"
"310",280,"random",0.87719298245614,"-40%"
"311",290,"random",0.865384615384615,"-40%"
"312",300,"random",0.944444444444444,"-40%"
"313",50,"grid",1.25,"-30%"
"314",60,"grid",0.769230769230769,"-30%"
"315",70,"grid",1.12244897959184,"-30%"
"316",80,"grid",1.05263157894737,"-30%"
"317",90,"grid",1.00840336134454,"-30%"
"318",100,"grid",0.982142857142857,"-30%"
"319",110,"grid",0.745341614906832,"-30%"
"320",120,"grid",1.05590062111801,"-30%"
"321",130,"grid",0.918367346938775,"-30%"
"322",140,"grid",1.00529100529101,"-30%"
"323",150,"grid",1.03896103896104,"-30%"
"324",160,"grid",0.921658986175115,"-30%"
"325",170,"grid",0.995670995670996,"-30%"
"326",180,"grid",1.06122448979592,"-30%"
"327",190,"grid",0.995670995670995,"-30%"
"328",200,"grid",0.849420849420849,"-30%"
"329",210,"grid",1.02678571428571,"-30%"
"330",220,"grid",0.963455149501661,"-30%"
"331",230,"grid",1.02040816326531,"-30%"
"332",240,"grid",0.986394557823129,"-30%"
"333",250,"grid",0.941558441558441,"-30%"
"334",260,"grid",1.13095238095238,"-30%"
"335",270,"grid",0.934065934065934,"-30%"
"336",280,"grid",0.91644204851752,"-30%"
"337",290,"grid",1.04591836734694,"-30%"
"338",300,"grid",1.12044817927171,"-30%"
"339",50,"random",1.20879120879121,"-30%"
"340",60,"random",0.803571428571428,"-30%"
"341",70,"random",0.952380952380952,"-30%"
"342",80,"random",1.02040816326531,"-30%"
"343",90,"random",0.740740740740741,"-30%"
"344",100,"random",1.1038961038961,"-30%"
"345",110,"random",1,"-30%"
"346",120,"random",1.25714285714286,"-30%"
"347",130,"random",1.19047619047619,"-30%"
"348",140,"random",0.888030888030888,"-30%"
"349",150,"random",1.02040816326531,"-30%"
"350",160,"random",1.08225108225108,"-30%"
"351",170,"random",0.879120879120879,"-30%"
"352",180,"random",0.952380952380952,"-30%"
"353",190,"random",0.888030888030888,"-30%"
"354",200,"random",1.11111111111111,"-30%"
"355",210,"random",1.05263157894737,"-30%"
"356",220,"random",1.05263157894737,"-30%"
"357",230,"random",0.851063829787234,"-30%"
"358",240,"random",0.905923344947735,"-30%"
"359",250,"random",1.17857142857143,"-30%"
"360",260,"random",0.975609756097561,"-30%"
"361",270,"random",1.05121293800539,"-30%"
"362",280,"random",1.00303951367781,"-30%"
"363",290,"random",1.01694915254237,"-30%"
"364",300,"random",1.02380952380952,"-30%"
"365",50,"grid",1.09375,"-20%"
"366",60,"grid",0.833333333333333,"-20%"
"367",70,"grid",0.673076923076923,"-20%"
"368",80,"grid",0.955882352941176,"-20%"
"369",90,"grid",0.961538461538461,"-20%"
"370",100,"grid",0.986842105263158,"-20%"
"371",110,"grid",1.07142857142857,"-20%"
"372",120,"grid",1.11111111111111,"-20%"
"373",130,"grid",1.0625,"-20%"
"374",140,"grid",0.85,"-20%"
"375",150,"grid",0.892857142857143,"-20%"
"376",160,"grid",0.892857142857143,"-20%"
"377",170,"grid",1.02678571428571,"-20%"
"378",180,"grid",0.946969696969697,"-20%"
"379",190,"grid",1.03571428571429,"-20%"
"380",200,"grid",1.03658536585366,"-20%"
"381",210,"grid",0.952380952380952,"-20%"
"382",220,"grid",0.885416666666667,"-20%"
"383",230,"grid",1.07954545454545,"-20%"
"384",240,"grid",1.06382978723404,"-20%"
"385",250,"grid",1,"-20%"
"386",260,"grid",1.11111111111111,"-20%"
"387",270,"grid",1.06132075471698,"-20%"
"388",280,"grid",0.921052631578947,"-20%"
"389",290,"grid",0.987903225806452,"-20%"
"390",300,"grid",0.856481481481482,"-20%"
"391",50,"random",1.13636363636364,"-20%"
"392",60,"random",1.13636363636364,"-20%"
"393",70,"random",1,"-20%"
"394",80,"random",1,"-20%"
"395",90,"random",0.852272727272727,"-20%"
"396",100,"random",1,"-20%"
"397",110,"random",1.00961538461538,"-20%"
"398",120,"random",1.05769230769231,"-20%"
"399",130,"random",0.961538461538461,"-20%"
"400",140,"random",1.04838709677419,"-20%"
"401",150,"random",0.833333333333333,"-20%"
"402",160,"random",0.927419354838709,"-20%"
"403",170,"random",1.11607142857143,"-20%"
"404",180,"random",0.878378378378378,"-20%"
"405",190,"random",1.01351351351351,"-20%"
"406",200,"random",0.945945945945946,"-20%"
"407",210,"random",1.05263157894737,"-20%"
"408",220,"random",0.930851063829787,"-20%"
"409",230,"random",0.922619047619048,"-20%"
"410",240,"random",0.96875,"-20%"
"411",250,"random",0.912162162162162,"-20%"
"412",260,"random",1.04651162790698,"-20%"
"413",270,"random",0.853658536585366,"-20%"
"414",280,"random",0.833333333333333,"-20%"
"415",290,"random",0.951086956521739,"-20%"
"416",300,"random",0.902777777777778,"-20%"
"417",50,"grid",0.864197530864197,"-10%"
"418",60,"grid",0.888888888888889,"-10%"
"419",70,"grid",1.11111111111111,"-10%"
"420",80,"grid",1.03703703703704,"-10%"
"421",90,"grid",0.888888888888889,"-10%"
"422",100,"grid",1.04575163398693,"-10%"
"423",110,"grid",1,"-10%"
"424",120,"grid",0.94017094017094,"-10%"
"425",130,"grid",1.04575163398693,"-10%"
"426",140,"grid",0.833333333333333,"-10%"
"427",150,"grid",0.962962962962963,"-10%"
"428",160,"grid",0.987654320987654,"-10%"
"429",170,"grid",1.01307189542484,"-10%"
"430",180,"grid",0.967741935483871,"-10%"
"431",190,"grid",0.984126984126984,"-10%"
"432",200,"grid",1.01010101010101,"-10%"
"433",210,"grid",1.01851851851852,"-10%"
"434",220,"grid",0.915032679738562,"-10%"
"435",230,"grid",0.944444444444444,"-10%"
"436",240,"grid",0.984848484848485,"-10%"
"437",250,"grid",0.917874396135266,"-10%"
"438",260,"grid",1.06280193236715,"-10%"
"439",270,"grid",0.958605664488017,"-10%"
"440",280,"grid",1.02222222222222,"-10%"
"441",290,"grid",1.03578154425612,"-10%"
"442",300,"grid",1.01364522417154,"-10%"
"443",50,"random",0.972222222222222,"-10%"
"444",60,"random",1.03174603174603,"-10%"
"445",70,"random",0.902777777777778,"-10%"
"446",80,"random",1.11111111111111,"-10%"
"447",90,"random",0.952380952380952,"-10%"
"448",100,"random",0.95959595959596,"-10%"
"449",110,"random",0.902777777777778,"-10%"
"450",120,"random",1.05820105820106,"-10%"
"451",130,"random",0.982905982905983,"-10%"
"452",140,"random",1.07744107744108,"-10%"
"453",150,"random",1.00529100529101,"-10%"
"454",160,"random",1.00358422939068,"-10%"
"455",170,"random",0.982905982905983,"-10%"
"456",180,"random",0.87962962962963,"-10%"
"457",190,"random",0.968660968660969,"-10%"
"458",200,"random",1.03703703703704,"-10%"
"459",210,"random",1.08527131782946,"-10%"
"460",220,"random",0.921985815602837,"-10%"
"461",230,"random",0.95959595959596,"-10%"
"462",240,"random",0.900900900900901,"-10%"
"463",250,"random",0.980392156862745,"-10%"
"464",260,"random",0.997732426303855,"-10%"
"465",270,"random",1.04444444444444,"-10%"
"466",280,"random",0.909090909090909,"-10%"
"467",290,"random",1.0082304526749,"-10%"
"468",300,"random",0.962962962962963,"-10%"
"469",50,"grid",1,"0%"
"470",60,"grid",1,"0%"
"471",70,"grid",1,"0%"
"472",80,"grid",1,"0%"
"473",90,"grid",1,"0%"
"474",100,"grid",1,"0%"
"475",110,"grid",1,"0%"
"476",120,"grid",1,"0%"
"477",130,"grid",1,"0%"
"478",140,"grid",1,"0%"
"479",150,"grid",1,"0%"
"480",160,"grid",1,"0%"
"481",170,"grid",1,"0%"
"482",180,"grid",1,"0%"
"483",190,"grid",1,"0%"
"484",200,"grid",1,"0%"
"485",210,"grid",1,"0%"
"486",220,"grid",1,"0%"
"487",230,"grid",1,"0%"
"488",240,"grid",1,"0%"
"489",250,"grid",1,"0%"
"490",260,"grid",1,"0%"
"491",270,"grid",1,"0%"
"492",280,"grid",1,"0%"
"493",290,"grid",1,"0%"
"494",300,"grid",1,"0%"
"495",50,"random",1,"0%"
"496",60,"random",1,"0%"
"497",70,"random",1,"0%"
"498",80,"random",1,"0%"
"499",90,"random",1,"0%"
"500",100,"random",1,"0%"
"501",110,"random",1,"0%"
"502",120,"random",1,"0%"
"503",130,"random",1,"0%"
"504",140,"random",1,"0%"
"505",150,"random",1,"0%"
"506",160,"random",1,"0%"
"507",170,"random",1,"0%"
"508",180,"random",1,"0%"
"509",190,"random",1,"0%"
"510",200,"random",1,"0%"
"511",210,"random",1,"0%"
"512",220,"random",1,"0%"
"513",230,"random",1,"0%"
"514",240,"random",1,"0%"
"515",250,"random",1,"0%"
"516",260,"random",1,"0%"
"517",270,"random",1,"0%"
"518",280,"random",1,"0%"
"519",290,"random",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",1.11111111111111,"10%"
"522",60,"grid",0.984848484848485,"10%"
"523",70,"grid",1.11888111888112,"10%"
"524",80,"grid",0.956937799043062,"10%"
"525",90,"grid",1.02272727272727,"10%"
"526",100,"grid",1.01010101010101,"10%"
"527",110,"grid",1.01818181818182,"10%"
"528",120,"grid",1.03305785123967,"10%"
"529",130,"grid",0.96969696969697,"10%"
"530",140,"grid",1.03896103896104,"10%"
"531",150,"grid",1.01928374655647,"10%"
"532",160,"grid",0.935828877005347,"10%"
"533",170,"grid",1.09090909090909,"10%"
"534",180,"grid",0.987012987012987,"10%"
"535",190,"grid",1.03535353535354,"10%"
"536",200,"grid",0.984848484848485,"10%"
"537",210,"grid",0.995670995670996,"10%"
"538",220,"grid",1.11111111111111,"10%"
"539",230,"grid",0.997782705099778,"10%"
"540",240,"grid",1.05708245243129,"10%"
"541",250,"grid",0.984848484848485,"10%"
"542",260,"grid",1.02766798418972,"10%"
"543",270,"grid",0.961538461538461,"10%"
"544",280,"grid",1.01010101010101,"10%"
"545",290,"grid",0.976430976430976,"10%"
"546",300,"grid",1.03146853146853,"10%"
"547",50,"random",1.21212121212121,"10%"
"548",60,"random",1.21212121212121,"10%"
"549",70,"random",0.984848484848485,"10%"
"550",80,"random",1,"10%"
"551",90,"random",0.962566844919786,"10%"
"552",100,"random",0.909090909090909,"10%"
"553",110,"random",0.954545454545455,"10%"
"554",120,"random",1,"10%"
"555",130,"random",0.971786833855799,"10%"
"556",140,"random",0.971786833855799,"10%"
"557",150,"random",0.96969696969697,"10%"
"558",160,"random",0.979020979020979,"10%"
"559",170,"random",1.16477272727273,"10%"
"560",180,"random",1.02272727272727,"10%"
"561",190,"random",1.01928374655647,"10%"
"562",200,"random",0.997067448680352,"10%"
"563",210,"random",1.03896103896104,"10%"
"564",220,"random",0.954545454545455,"10%"
"565",230,"random",1.01928374655647,"10%"
"566",240,"random",0.998217468805704,"10%"
"567",250,"random",0.954545454545454,"10%"
"568",260,"random",1.12299465240642,"10%"
"569",270,"random",1.00737100737101,"10%"
"570",280,"random",1.12185686653772,"10%"
"571",290,"random",1.03693181818182,"10%"
"572",300,"random",1.07070707070707,"10%"
"573",50,"grid",1.2962962962963,"20%"
"574",60,"grid",1.14583333333333,"20%"
"575",70,"grid",1.21212121212121,"20%"
"576",80,"grid",1.04166666666667,"20%"
"577",90,"grid",1.02941176470588,"20%"
"578",100,"grid",0.984848484848485,"20%"
"579",110,"grid",0.993589743589743,"20%"
"580",120,"grid",0.977011494252873,"20%"
"581",130,"grid",0.9375,"20%"
"582",140,"grid",0.925925925925926,"20%"
"583",150,"grid",1.2,"20%"
"584",160,"grid",0.906862745098039,"20%"
"585",170,"grid",0.987654320987654,"20%"
"586",180,"grid",0.986842105263158,"20%"
"587",190,"grid",1.10215053763441,"20%"
"588",200,"grid",1.02777777777778,"20%"
"589",210,"grid",1.18686868686869,"20%"
"590",220,"grid",1.08796296296296,"20%"
"591",230,"grid",0.87719298245614,"20%"
"592",240,"grid",0.981481481481481,"20%"
"593",250,"grid",1.06382978723404,"20%"
"594",260,"grid",0.988372093023256,"20%"
"595",270,"grid",1.01851851851852,"20%"
"596",280,"grid",1.04575163398693,"20%"
"597",290,"grid",1.03333333333333,"20%"
"598",300,"grid",1.05345911949686,"20%"
"599",50,"random",0.902777777777778,"20%"
"600",60,"random",0.87962962962963,"20%"
"601",70,"random",0.902777777777778,"20%"
"602",80,"random",1.08333333333333,"20%"
"603",90,"random",0.909090909090909,"20%"
"604",100,"random",1.02564102564103,"20%"
"605",110,"random",1.02272727272727,"20%"
"606",120,"random",0.972222222222222,"20%"
"607",130,"random",0.987654320987654,"20%"
"608",140,"random",0.925925925925926,"20%"
"609",150,"random",1.00877192982456,"20%"
"610",160,"random",0.934343434343434,"20%"
"611",170,"random",0.897435897435897,"20%"
"612",180,"random",0.894308943089431,"20%"
"613",190,"random",1.06060606060606,"20%"
"614",200,"random",0.968468468468468,"20%"
"615",210,"random",0.962962962962963,"20%"
"616",220,"random",0.996376811594203,"20%"
"617",230,"random",0.954861111111111,"20%"
"618",240,"random",0.989583333333333,"20%"
"619",250,"random",0.954545454545454,"20%"
"620",260,"random",1.02941176470588,"20%"
"621",270,"random",0.981481481481482,"20%"
"622",280,"random",1.0233918128655,"20%"
"623",290,"random",1.02040816326531,"20%"
"624",300,"random",1.01694915254237,"20%"
"625",50,"grid",1.66666666666667,"30%"
"626",60,"grid",1.36752136752137,"30%"
"627",70,"grid",1.02564102564103,"30%"
"628",80,"grid",1.04395604395604,"30%"
"629",90,"grid",1.06837606837607,"30%"
"630",100,"grid",1.02564102564103,"30%"
"631",110,"grid",1.25506072874494,"30%"
"632",120,"grid",1.06227106227106,"30%"
"633",130,"grid",1.04895104895105,"30%"
"634",140,"grid",0.976331360946745,"30%"
"635",150,"grid",0.961538461538461,"30%"
"636",160,"grid",0.967741935483871,"30%"
"637",170,"grid",0.992555831265508,"30%"
"638",180,"grid",1.02564102564103,"30%"
"639",190,"grid",0.942307692307692,"30%"
"640",200,"grid",1.06334841628959,"30%"
"641",210,"grid",0.97069597069597,"30%"
"642",220,"grid",0.966010733452594,"30%"
"643",230,"grid",1.04746317512275,"30%"
"644",240,"grid",0.937062937062937,"30%"
"645",250,"grid",1,"30%"
"646",260,"grid",1.06227106227106,"30%"
"647",270,"grid",1.02040816326531,"30%"
"648",280,"grid",0.947802197802198,"30%"
"649",290,"grid",0.958164642375168,"30%"
"650",300,"grid",0.892857142857143,"30%"
"651",50,"random",0.909090909090909,"30%"
"652",60,"random",1.02564102564103,"30%"
"653",70,"random",0.82051282051282,"30%"
"654",80,"random",0.974358974358974,"30%"
"655",90,"random",1.36752136752137,"30%"
"656",100,"random",1.06227106227106,"30%"
"657",110,"random",0.979020979020979,"30%"
"658",120,"random",0.915750915750916,"30%"
"659",130,"random",1.17647058823529,"30%"
"660",140,"random",1.00334448160535,"30%"
