"","nlocs","scheme","ratio","change"
"140",140,"random",1.02040816326531,"-70%"
"141",150,"random",0.841750841750842,"-70%"
"142",160,"random",1.11111111111111,"-70%"
"143",170,"random",0.909090909090909,"-70%"
"144",180,"random",0.916666666666667,"-70%"
"145",190,"random",0.878552971576227,"-70%"
"146",200,"random",0.91324200913242,"-70%"
"147",210,"random",0.962962962962963,"-70%"
"148",220,"random",0.952380952380952,"-70%"
"149",230,"random",0.961538461538461,"-70%"
"150",240,"random",1.00182149362477,"-70%"
"151",250,"random",0.965909090909091,"-70%"
"152",260,"random",0.934744268077601,"-70%"
"153",270,"random",0.842293906810036,"-70%"
"154",280,"random",0.898100172711571,"-70%"
"155",290,"random",1.11721611721612,"-70%"
"156",300,"random",0.925039872408293,"-70%"
"157",50,"grid",1.04166666666667,"-60%"
"158",60,"grid",0.792682926829268,"-60%"
"159",70,"grid",0.969387755102041,"-60%"
"160",80,"grid",1.14035087719298,"-60%"
"161",90,"grid",1.26984126984127,"-60%"
"162",100,"grid",1.15942028985507,"-60%"
"163",110,"grid",0.811688311688312,"-60%"
"164",120,"grid",0.895061728395062,"-60%"
"165",130,"grid",1.04430379746835,"-60%"
"166",140,"grid",1.05978260869565,"-60%"
"167",150,"grid",0.89622641509434,"-60%"
"168",160,"grid",0.949074074074074,"-60%"
"169",170,"grid",1.18303571428571,"-60%"
"170",180,"grid",1.02564102564103,"-60%"
"171",190,"grid",0.912408759124088,"-60%"
"172",200,"grid",1.02517985611511,"-60%"
"173",210,"grid",1.00340136054422,"-60%"
"174",220,"grid",0.909090909090909,"-60%"
"175",230,"grid",0.93558282208589,"-60%"
"176",240,"grid",1.04166666666667,"-60%"
"177",250,"grid",0.98314606741573,"-60%"
"178",260,"grid",1.04166666666667,"-60%"
"179",270,"grid",1.00806451612903,"-60%"
"180",280,"grid",0.942408376963351,"-60%"
"181",290,"grid",0.925,"-60%"
"182",300,"grid",0.995145631067961,"-60%"
"183",50,"random",1.18421052631579,"-60%"
"184",60,"random",1.02564102564103,"-60%"
"185",70,"random",0.923913043478261,"-60%"
"186",80,"random",0.974576271186441,"-60%"
"187",90,"random",0.871212121212121,"-60%"
"188",100,"random",0.865384615384615,"-60%"
"189",110,"random",0.811688311688312,"-60%"
"190",120,"random",1.05555555555556,"-60%"
"191",130,"random",0.979381443298969,"-60%"
"192",140,"random",0.825242718446602,"-60%"
"193",150,"random",0.902777777777778,"-60%"
"194",160,"random",0.889830508474576,"-60%"
"195",170,"random",0.826271186440678,"-60%"
"196",180,"random",0.979166666666667,"-60%"
"197",190,"random",1.21153846153846,"-60%"
"198",200,"random",0.881294964028777,"-60%"
"199",210,"random",1.05263157894737,"-60%"
"200",220,"random",0.944055944055944,"-60%"
"201",230,"random",0.920245398773006,"-60%"
"202",240,"random",0.953125,"-60%"
"203",250,"random",0.980113636363636,"-60%"
"204",260,"random",0.978835978835979,"-60%"
"205",270,"random",0.972222222222222,"-60%"
"206",280,"random",1.0054347826087,"-60%"
"207",290,"random",0.79656862745098,"-60%"
"208",300,"random",0.897129186602871,"-60%"
"209",50,"grid",1.08571428571429,"-50%"
"210",60,"grid",1.06976744186047,"-50%"
"211",70,"grid",0.808510638297872,"-50%"
"212",80,"grid",1.24528301886792,"-50%"
"213",90,"grid",1.1044776119403,"-50%"
"214",100,"grid",0.857142857142857,"-50%"
"215",110,"grid",0.868421052631579,"-50%"
"216",120,"grid",0.925,"-50%"
"217",130,"grid",1,"-50%"
"218",140,"grid",0.969072164948454,"-50%"
"219",150,"grid",1.00990099009901,"-50%"
"220",160,"grid",0.981481481481481,"-50%"
"221",170,"grid",0.966101694915254,"-50%"
"222",180,"grid",1.06896551724138,"-50%"
"223",190,"grid",0.926470588235294,"-50%"
"224",200,"grid",0.947368421052632,"-50%"
"225",210,"grid",0.87741935483871,"-50%"
"226",220,"grid",0.95364238410596,"-50%"
"227",230,"grid",1.03105590062112,"-50%"
"228",240,"grid",1.0875,"-50%"
"229",250,"grid",1.03954802259887,"-50%"
"230",260,"grid",1.03370786516854,"-50%"
"231",270,"grid",1.01675977653631,"-50%"
"232",280,"grid",0.894472361809045,"-50%"
"233",290,"grid",1.07537688442211,"-50%"
"234",300,"grid",1,"-50%"
"235",50,"random",1.07317073170732,"-50%"
"236",60,"random",1.05,"-50%"
"237",70,"random",1.22448979591837,"-50%"
"238",80,"random",1.22033898305085,"-50%"
"239",90,"random",0.961538461538462,"-50%"
"240",100,"random",1.13846153846154,"-50%"
"241",110,"random",1.07042253521127,"-50%"
"242",120,"random",1.0126582278481,"-50%"
"243",130,"random",1.06818181818182,"-50%"
"244",140,"random",0.865979381443299,"-50%"
"245",150,"random",1.11578947368421,"-50%"
"246",160,"random",0.916666666666667,"-50%"
"247",170,"random",0.920353982300885,"-50%"
"248",180,"random",1.02439024390244,"-50%"
"249",190,"random",0.803030303030303,"-50%"
"250",200,"random",1.03174603174603,"-50%"
"251",210,"random",1.04635761589404,"-50%"
"252",220,"random",0.974683544303797,"-50%"
"253",230,"random",0.748387096774193,"-50%"
"254",240,"random",0.976190476190476,"-50%"
"255",250,"random",1.02352941176471,"-50%"
"256",260,"random",1.10989010989011,"-50%"
"257",270,"random",1.02247191011236,"-50%"
"258",280,"random",1.03125,"-50%"
"259",290,"random",0.94300518134715,"-50%"
"260",300,"random",0.989795918367347,"-50%"
"261",50,"grid",0.989583333333333,"-40%"
"262",60,"grid",1.00877192982456,"-40%"
"263",70,"grid",1.08843537414966,"-40%"
"264",80,"grid",0.819209039548023,"-40%"
"265",90,"grid",1.0752688172043,"-40%"
"266",100,"grid",1.06965174129353,"-40%"
"267",110,"grid",1.07305936073059,"-40%"
"268",120,"grid",0.946969696969697,"-40%"
"269",130,"grid",1.02564102564103,"-40%"
"270",140,"grid",0.964912280701754,"-40%"
"271",150,"grid",0.984126984126984,"-40%"
"272",160,"grid",0.895061728395062,"-40%"
"273",170,"grid",0.930555555555556,"-40%"
"274",180,"grid",1.04166666666667,"-40%"
"275",190,"grid",1.06770833333333,"-40%"
"276",200,"grid",0.892018779342723,"-40%"
"277",210,"grid",1.00694444444444,"-40%"
"278",220,"grid",0.92948717948718,"-40%"
"279",230,"grid",1.03225806451613,"-40%"
"280",240,"grid",0.95959595959596,"-40%"
"281",250,"grid",0.925925925925926,"-40%"
"282",260,"grid",0.939716312056738,"-40%"
"283",270,"grid",1.03046594982079,"-40%"
"284",280,"grid",0.99647266313933,"-40%"
"285",290,"grid",1.00660066006601,"-40%"
"286",300,"grid",0.921474358974359,"-40%"
"287",50,"random",0.888888888888889,"-40%"
"288",60,"random",1.08527131782946,"-40%"
"289",70,"random",0.966666666666667,"-40%"
"290",80,"random",0.939393939393939,"-40%"
"291",90,"random",0.846994535519126,"-40%"
"292",100,"random",0.873015873015873,"-40%"
"293",110,"random",0.843881856540085,"-40%"
"294",120,"random",0.851851851851852,"-40%"
"295",130,"random",1.00401606425703,"-40%"
"296",140,"random",0.92948717948718,"-40%"
"297",150,"random",0.985507246376812,"-40%"
"298",160,"random",1.05654761904762,"-40%"
"299",170,"random",0.944444444444445,"-40%"
"300",180,"random",0.946666666666667,"-40%"
"301",190,"random",1.00282485875706,"-40%"
"302",200,"random",1.08585858585859,"-40%"
"303",210,"random",0.896551724137931,"-40%"
"304",220,"random",0.833333333333333,"-40%"
"305",230,"random",1.04033970276008,"-40%"
"306",240,"random",0.98314606741573,"-40%"
"307",250,"random",1.08901515151515,"-40%"
"308",260,"random",0.970695970695971,"-40%"
"309",270,"random",1.05805243445693,"-40%"
"310",280,"random",0.884543761638734,"-40%"
"311",290,"random",0.965811965811966,"-40%"
"312",300,"random",1.04065040650407,"-40%"
"313",50,"grid",0.952380952380952,"-30%"
"314",60,"grid",1.0989010989011,"-30%"
"315",70,"grid",0.93167701863354,"-30%"
"316",80,"grid",0.899470899470899,"-30%"
"317",90,"grid",1.08294930875576,"-30%"
"318",100,"grid",0.966386554621849,"-30%"
"319",110,"grid",1.003861003861,"-30%"
"320",120,"grid",1.07583774250441,"-30%"
"321",130,"grid",1.00470957613815,"-30%"
"322",140,"grid",0.975954738330976,"-30%"
"323",150,"grid",1.04395604395604,"-30%"
"324",160,"grid",1.03316326530612,"-30%"
"325",170,"grid",0.894308943089431,"-30%"
"326",180,"grid",1.04347826086957,"-30%"
"327",190,"grid",1.01417666303162,"-30%"
"328",200,"grid",0.945220193340494,"-30%"
"329",210,"grid",1.05858170606372,"-30%"
"330",220,"grid",0.986842105263158,"-30%"
"331",230,"grid",0.976491862567812,"-30%"
"332",240,"grid",1.04362703165098,"-30%"
"333",250,"grid",0.983193277310924,"-30%"
"334",260,"grid",0.993788819875776,"-30%"
"335",270,"grid",0.97331240188383,"-30%"
"336",280,"grid",1,"-30%"
"337",290,"grid",0.983965014577259,"-30%"
"338",300,"grid",1.02335164835165,"-30%"
"339",50,"random",1.03896103896104,"-30%"
"340",60,"random",1.01045296167247,"-30%"
"341",70,"random",0.909090909090909,"-30%"
"342",80,"random",1.13207547169811,"-30%"
"343",90,"random",1.13801452784504,"-30%"
"344",100,"random",1.07142857142857,"-30%"
"345",110,"random",1.01549053356282,"-30%"
"346",120,"random",1.02787456445993,"-30%"
"347",130,"random",1.08320251177394,"-30%"
"348",140,"random",1.02484472049689,"-30%"
"349",150,"random",1.01468624833111,"-30%"
"350",160,"random",0.871428571428571,"-30%"
"351",170,"random",0.895883777239709,"-30%"
"352",180,"random",0.882694541231126,"-30%"
"353",190,"random",1.04189044038668,"-30%"
"354",200,"random",1.01229895931883,"-30%"
"355",210,"random",0.914696813977389,"-30%"
"356",220,"random",0.986175115207373,"-30%"
"357",230,"random",0.940550133096717,"-30%"
"358",240,"random",0.903614457831325,"-30%"
"359",250,"random",1.03896103896104,"-30%"
"360",260,"random",1.02918586789555,"-30%"
"361",270,"random",1.0131195335277,"-30%"
"362",280,"random",0.917874396135266,"-30%"
"363",290,"random",1.00140056022409,"-30%"
"364",300,"random",1.10420979986197,"-30%"
"365",50,"grid",1.015625,"-20%"
"366",60,"grid",0.833333333333333,"-20%"
"367",70,"grid",1.00961538461538,"-20%"
"368",80,"grid",0.964912280701754,"-20%"
"369",90,"grid",1.06818181818182,"-20%"
"370",100,"grid",0.920138888888889,"-20%"
"371",110,"grid",1.01351351351351,"-20%"
"372",120,"grid",1.00574712643678,"-20%"
"373",130,"grid",0.991847826086956,"-20%"
"374",140,"grid",0.946969696969697,"-20%"
"375",150,"grid",1.05,"-20%"
"376",160,"grid",0.957207207207207,"-20%"
"377",170,"grid",1.05042016806723,"-20%"
"378",180,"grid",1.03846153846154,"-20%"
"379",190,"grid",1.03383458646617,"-20%"
"380",200,"grid",1.04323308270677,"-20%"
"381",210,"grid",1.00506756756757,"-20%"
"382",220,"grid",1.01461038961039,"-20%"
"383",230,"grid",0.978618421052632,"-20%"
"384",240,"grid",0.993975903614458,"-20%"
"385",250,"grid",0.986842105263158,"-20%"
"386",260,"grid",0.93070652173913,"-20%"
"387",270,"grid",0.970744680851064,"-20%"
"388",280,"grid",0.975,"-20%"
"389",290,"grid",1.00124378109453,"-20%"
"390",300,"grid",1.02272727272727,"-20%"
"391",50,"random",0.919117647058823,"-20%"
"392",60,"random",1.0625,"-20%"
"393",70,"random",0.966981132075472,"-20%"
"394",80,"random",1.07843137254902,"-20%"
"395",90,"random",1,"-20%"
"396",100,"random",1.01449275362319,"-20%"
"397",110,"random",1.08333333333333,"-20%"
"398",120,"random",1.05,"-20%"
"399",130,"random",1.05337078651685,"-20%"
"400",140,"random",1.05337078651685,"-20%"
"401",150,"random",1.03260869565217,"-20%"
"402",160,"random",1.08407079646018,"-20%"
"403",170,"random",0.957207207207207,"-20%"
"404",180,"random",1.0036496350365,"-20%"
"405",190,"random",0.96830985915493,"-20%"
"406",200,"random",0.953237410071943,"-20%"
"407",210,"random",1.01883561643836,"-20%"
"408",220,"random",0.982142857142857,"-20%"
"409",230,"random",1.0316265060241,"-20%"
"410",240,"random",0.944940476190476,"-20%"
"411",250,"random",1.02470930232558,"-20%"
"412",260,"random",1.0316265060241,"-20%"
"413",270,"random",1.01973684210526,"-20%"
"414",280,"random",1.08288770053476,"-20%"
"415",290,"random",0.997536945812808,"-20%"
"416",300,"random",0.98780487804878,"-20%"
"417",50,"grid",0.964912280701754,"-10%"
"418",60,"grid",1.03535353535354,"-10%"
"419",70,"grid",0.964360587002096,"-10%"
"420",80,"grid",0.992063492063492,"-10%"
"421",90,"grid",1.04273504273504,"-10%"
"422",100,"grid",0.989345509893455,"-10%"
"423",110,"grid",0.966810966810967,"-10%"
"424",120,"grid",0.978835978835979,"-10%"
"425",130,"grid",1.00358422939068,"-10%"
"426",140,"grid",1.00694444444444,"-10%"
"427",150,"grid",0.98989898989899,"-10%"
"428",160,"grid",0.985324947589098,"-10%"
"429",170,"grid",0.987654320987654,"-10%"
"430",180,"grid",0.973298880275624,"-10%"
"431",190,"grid",0.968253968253968,"-10%"
"432",200,"grid",0.96722621902478,"-10%"
"433",210,"grid",1.02102102102102,"-10%"
"434",220,"grid",0.998498498498499,"-10%"
"435",230,"grid",0.988455988455988,"-10%"
"436",240,"grid",0.998003992015968,"-10%"
"437",250,"grid",0.981156595191683,"-10%"
"438",260,"grid",1.02372034956305,"-10%"
"439",270,"grid",1.02657004830918,"-10%"
"440",280,"grid",1.03130755064457,"-10%"
"441",290,"grid",1.01947308132875,"-10%"
"442",300,"grid",0.993022007514761,"-10%"
"443",50,"random",1.05413105413105,"-10%"
"444",60,"random",1,"-10%"
"445",70,"random",0.981912144702842,"-10%"
"446",80,"random",1.04018912529551,"-10%"
"447",90,"random",1.02150537634409,"-10%"
"448",100,"random",0.970017636684303,"-10%"
"449",110,"random",1.00156494522692,"-10%"
"450",120,"random",0.915750915750916,"-10%"
"451",130,"random",1.00653594771242,"-10%"
"452",140,"random",1.02132435465769,"-10%"
"453",150,"random",1.03632478632479,"-10%"
"454",160,"random",0.973544973544973,"-10%"
"455",170,"random",0.985507246376811,"-10%"
"456",180,"random",1.04463437796771,"-10%"
"457",190,"random",1.01378751013788,"-10%"
"458",200,"random",1.00719424460432,"-10%"
"459",210,"random",1.03500761035008,"-10%"
"460",220,"random",0.975783475783476,"-10%"
"461",230,"random",0.999254287844892,"-10%"
"462",240,"random",1.03801169590643,"-10%"
"463",250,"random",1.00182149362477,"-10%"
"464",260,"random",0.983722576079264,"-10%"
"465",270,"random",1.01501501501502,"-10%"
"466",280,"random",1.02747909199522,"-10%"
"467",290,"random",0.961857379767827,"-10%"
"468",300,"random",0.977564102564103,"-10%"
"469",50,"grid",1,"0%"
"470",60,"grid",1,"0%"
"471",70,"grid",1,"0%"
"472",80,"grid",1,"0%"
"473",90,"grid",1,"0%"
"474",100,"grid",1,"0%"
"475",110,"grid",1,"0%"
"476",120,"grid",1,"0%"
"477",130,"grid",1,"0%"
"478",140,"grid",1,"0%"
"479",150,"grid",1,"0%"
"480",160,"grid",1,"0%"
"481",170,"grid",1,"0%"
"482",180,"grid",1,"0%"
"483",190,"grid",1,"0%"
"484",200,"grid",1,"0%"
"485",210,"grid",1,"0%"
"486",220,"grid",1,"0%"
"487",230,"grid",1,"0%"
"488",240,"grid",1,"0%"
"489",250,"grid",1,"0%"
"490",260,"grid",1,"0%"
"491",270,"grid",1,"0%"
"492",280,"grid",1,"0%"
"493",290,"grid",1,"0%"
"494",300,"grid",1,"0%"
"495",50,"random",1,"0%"
"496",60,"random",1,"0%"
"497",70,"random",1,"0%"
"498",80,"random",1,"0%"
"499",90,"random",1,"0%"
"500",100,"random",1,"0%"
"501",110,"random",1,"0%"
"502",120,"random",1,"0%"
"503",130,"random",1,"0%"
"504",140,"random",1,"0%"
"505",150,"random",1,"0%"
"506",160,"random",1,"0%"
"507",170,"random",1,"0%"
"508",180,"random",1,"0%"
"509",190,"random",1,"0%"
"510",200,"random",1,"0%"
"511",210,"random",1,"0%"
"512",220,"random",1,"0%"
"513",230,"random",1,"0%"
"514",240,"random",1,"0%"
"515",250,"random",1,"0%"
"516",260,"random",1,"0%"
"517",270,"random",1,"0%"
"518",280,"random",1,"0%"
"519",290,"random",1,"0%"
"520",300,"random",1,"0%"
"521",50,"grid",1.06951871657754,"10%"
"522",60,"grid",1.08647450110865,"10%"
"523",70,"grid",1.00378787878788,"10%"
"524",80,"grid",1.00649350649351,"10%"
"525",90,"grid",0.982404692082111,"10%"
"526",100,"grid",0.958230958230958,"10%"
"527",110,"grid",0.9688995215311,"10%"
"528",120,"grid",0.973262032085561,"10%"
"529",130,"grid",1.04493207941484,"10%"
"530",140,"grid",0.965909090909091,"10%"
"531",150,"grid",0.986277873070326,"10%"
"532",160,"grid",0.974610974610974,"10%"
"533",170,"grid",1.03781174577635,"10%"
"534",180,"grid",0.989736070381231,"10%"
"535",190,"grid",0.991735537190082,"10%"
"536",200,"grid",1.00445009535919,"10%"
"537",210,"grid",0.955710955710956,"10%"
"538",220,"grid",0.982306284319707,"10%"
"539",230,"grid",1.05763517528223,"10%"
"540",240,"grid",1.03354978354978,"10%"
"541",250,"grid",0.982658959537572,"10%"
"542",260,"grid",1.04046242774566,"10%"
"543",270,"grid",1.01284584980237,"10%"
"544",280,"grid",1.01010101010101,"10%"
"545",290,"grid",1.01631701631702,"10%"
"546",300,"grid",1.01165501165501,"10%"
"547",50,"random",1.0427807486631,"10%"
"548",60,"random",0.977272727272727,"10%"
"549",70,"random",0.944741532976827,"10%"
"550",80,"random",0.97770154373928,"10%"
"551",90,"random",0.994318181818182,"10%"
"552",100,"random",1.00267379679144,"10%"
"553",110,"random",1.04242424242424,"10%"
"554",120,"random",0.976430976430976,"10%"
"555",130,"random",1.05731225296443,"10%"
"556",140,"random",0.99802371541502,"10%"
"557",150,"random",1.00343053173242,"10%"
"558",160,"random",0.985556499575191,"10%"
"559",170,"random",1.02564102564103,"10%"
"560",180,"random",1.0708782742681,"10%"
"561",190,"random",1.01010101010101,"10%"
"562",200,"random",0.961204400694846,"10%"
"563",210,"random",0.980392156862745,"10%"
"564",220,"random",1.00690448791715,"10%"
"565",230,"random",0.991202346041056,"10%"
"566",240,"random",0.99671412924425,"10%"
"567",250,"random",0.986570247933884,"10%"
"568",260,"random",1.01604278074866,"10%"
"569",270,"random",0.98330241187384,"10%"
"570",280,"random",1.00428367444074,"10%"
"571",290,"random",0.987012987012987,"10%"
"572",300,"random",0.994178235557546,"10%"
"573",50,"grid",0.976190476190476,"20%"
"574",60,"grid",0.995934959349593,"20%"
"575",70,"grid",0.927672955974843,"20%"
"576",80,"grid",1.11111111111111,"20%"
"577",90,"grid",1.02150537634409,"20%"
"578",100,"grid",0.988095238095238,"20%"
"579",110,"grid",1.06981981981982,"20%"
"580",120,"grid",0.972222222222222,"20%"
"581",130,"grid",1.08433734939759,"20%"
"582",140,"grid",1.01374570446735,"20%"
"583",150,"grid",0.989096573208723,"20%"
"584",160,"grid",1.01032448377581,"20%"
"585",170,"grid",1.02173913043478,"20%"
"586",180,"grid",0.993333333333333,"20%"
"587",190,"grid",1.02067183462532,"20%"
"588",200,"grid",1.02328431372549,"20%"
"589",210,"grid",0.982339955849889,"20%"
"590",220,"grid",0.97130242825607,"20%"
"591",230,"grid",1.00609756097561,"20%"
"592",240,"grid",1.01515151515152,"20%"
"593",250,"grid",1.00290697674419,"20%"
"594",260,"grid",1.04519774011299,"20%"
"595",270,"grid",0.990990990990991,"20%"
"596",280,"grid",1.02331606217617,"20%"
"597",290,"grid",1,"20%"
"598",300,"grid",1.02722772277228,"20%"
"599",50,"random",1.03535353535354,"20%"
"600",60,"random",1.0077519379845,"20%"
"601",70,"random",1.02272727272727,"20%"
"602",80,"random",1.01851851851852,"20%"
"603",90,"random",0.994623655913978,"20%"
"604",100,"random",1.06182795698925,"20%"
"605",110,"random",1.06164383561644,"20%"
"606",120,"random",0.987654320987654,"20%"
"607",130,"random",0.957446808510638,"20%"
"608",140,"random",1.09195402298851,"20%"
"609",150,"random",0.974842767295597,"20%"
"610",160,"random",1.01246105919003,"20%"
"611",170,"random",0.995934959349593,"20%"
"612",180,"random",0.953282828282828,"20%"
"613",190,"random",0.996376811594203,"20%"
"614",200,"random",1.04468599033816,"20%"
"615",210,"random",1.05889724310777,"20%"
"616",220,"random",1.03146853146853,"20%"
"617",230,"random",1.02908277404922,"20%"
"618",240,"random",1.06164383561644,"20%"
"619",250,"random",0.977842003853565,"20%"
"620",260,"random",1.02011494252874,"20%"
"621",270,"random",0.954166666666666,"20%"
"622",280,"random",0.997536945812808,"20%"
"623",290,"random",0.987654320987654,"20%"
"624",300,"random",1,"20%"
"625",50,"grid",1.05769230769231,"30%"
"626",60,"grid",1.15384615384615,"30%"
"627",70,"grid",0.989010989010989,"30%"
"628",80,"grid",0.944669365721997,"30%"
"629",90,"grid",1.02143757881463,"30%"
"630",100,"grid",0.975081256771397,"30%"
"631",110,"grid",1.04320337197049,"30%"
"632",120,"grid",1.00375234521576,"30%"
"633",130,"grid",0.97601323407775,"30%"
"634",140,"grid",1.04166666666667,"30%"
"635",150,"grid",0.991124260355029,"30%"
"636",160,"grid",0.984060984060984,"30%"
"637",170,"grid",0.950594121325829,"30%"
"638",180,"grid",1.00307692307692,"30%"
"639",190,"grid",0.971364402021336,"30%"
"640",200,"grid",0.960174577195854,"30%"
"641",210,"grid",0.941295546558704,"30%"
"642",220,"grid",1.05900948366702,"30%"
"643",230,"grid",0.993788819875776,"30%"
"644",240,"grid",0.913180386864597,"30%"
"645",250,"grid",1.01098901098901,"30%"
"646",260,"grid",0.985446985446985,"30%"
"647",270,"grid",1.0313708637731,"30%"
